 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1954653,202211,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,A320,,2,Part 121,IFR,Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,APU,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Physiological - Other,,,1954653,,,,,,,,,,,,Flight Deck / Cabin / Aircraft Event Illness / Injury; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Attendant,,Flight Crew Overcame Equipment Problem,Human Factors,Human Factors,"Odor/fume event due [to] de-icing procedure performed in ZZZ. Strong odor from de-icing fluid caused all 4 inflight crewmembers to be treated by medical personnel due to the effects of the odors. EMS was called initially and then a follow-up call to Company was made by the inflight crewmembers.",,,,"A320 Captain reported the Flight Attendants experienced physiological symptoms from the de-icing procedure at departure airport. The affected Crew Members were treated by medical personnel.",
1954665,202212,0601-1200,ZZZ.Airport,US,,,0,,,VMC,,,,,,Tower ZZZ,Air Carrier,B737 Next Generation Undifferentiated,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 157; Flight Crew Total 24000; Flight Crew Type 10000,,Workload; Troubleshooting; Time Pressure,,,1954665,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Crew,In-flight,Aircraft Equipment Problem Dissipated; Flight Crew Overcame Equipment Problem,Aircraft,Aircraft,"Shortly after takeoff power was applied; a strong odor filled the cockpit. No smoke was detected. The takeoff was continued. During climb-out from ZZZ the odor began to dissipate. Pilots donned oxygen masks as a precaution. After 20 minutes; odor could no longer be detected. A maintenance entry was made.",,,,"B737 Captain reported a strong odor filled the cockpit during takeoff roll; but dissipated during climb-out. A maintenance discrepancy was submitted.",
1954702,202212,1201-1800,IAD.Airport,DC,,,,,,IMC,Icing; Turbulence,,Daylight,,,TRACON PCT,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,,Descent,,Class B IAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON PCT,Air Carrier,Heavy Transport,,2,Part 121,IFR,,,Descent,,Class B IAD,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,,,,1954702,,,,,,,,,,,,Inflight Event / Encounter Wake Vortex Encounter; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; General Physical Injury / Incapacitation,Environment - Non Weather Related; Procedure,Ambiguous,"We were descending via the HYPER8 arrival into IAD and unexpectedly encountered a moment of moderate turbulence - a rapid jolt over HYPER at about 10;000 ft. at 250 kts. Earlier during the descent; ATC notified us of a heavy aircraft also inbound to IAD and asked us if 7 miles separation was sufficient. We told the Controller we needed at least 10NM separation behind the heavy aircraft. We were then given radar vectors to provide more spacing between our aircraft and the heavy. We did not have the heavy aircraft in sight and could not determine its location on TCAS. Shortly after the incident; we picked up light icing but no turbulence before descending below the cloud layer. Immediately after the turbulence; one of the Flight Attendants called us informing us that the other Flight Attendant [was injured]. A Company mainline flight attendant took [the injured Flight Attendant's] jumpseat and [the injured Flight Attendant] took a passenger seat for the remainder of the flight. At the time of the incident; the Flight Attendants were standing in the aft galley. We immediately advised ATC; informed Dispatch; and continued the HYPER8 to land on Runway 19C. Paramedics met us at the gate.","Reporter stated they believed this was a wake encounter rather than turbulence associated with weather.",,,"EMB-175 First Officer reported encountering wake turbulence on descent into IAD in trail of a heavy jet. The encounter resulted in a Flight Attendant injury.",
1954708,202212,0601-1200,CVG.Airport,KY,,,,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Cargo / Freight / Delivery,FMS Or FMC; GPS; Localizer/Glideslope/ILS ILS XY,Initial Approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,1954708,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Troubleshooting; Time Pressure; Situational Awareness; Distraction; Confusion; Workload,,,1954707,Ground Event / Encounter Ground Equipment Issue; Inflight Event / Encounter CFTT / CFIT,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem; Flight Crew Returned To Clearance,ATC Equipment / Nav Facility / Buildings,ATC Equipment / Nav Facility / Buildings,"When given our clearance for the ILS 27 into Cincinnati; CVG Approach gave us a heading and 3500 until JELDA cleared for the ILS 27. Subsequently I armed the approach. We were already at 3;500 with localizer and glide slope pointers indicating correct sensing. The PM had also successfully verified the ILS ID. I armed the approach after being cleared. LOC became alive and captured; GS became alive and captured. The aircraft began to descend. I failed to notice that the we were still outside of JELDA. Shortly after joining the GS and setting the missed approach altitude the GS 'flagged' and FD guidance was removed. I disconnected the autopilot. The runway at this point was already clearly in sight. Within seconds the GS came back and was indicating high above us. I noticed that we were still outside of JELDA and had descended below 3;500. I assumed manual control of the aircraft while the PM set the MCP back up to intercept the localizer and glide slope. The second intercept of the GS was successful with the altimeter indicating 2400 at SOAND. We are unsure if the anomaly in the GS was a result of a transmitter malfunction or perhaps an aircraft being near to the ILS critical area. In any case we were able to place the aircraft back on to the ILS and obtain stabilized approach criteria long before 1;000 feet.Cause : Expectation bias played a part. I am used to hearing 'maintain XXXX feet until ESTABLISHED cleared for the ILS'; not 'maintain XXXX feet until ABCD cleared for the ILS'. This led me into a false sense of security that when the glide slope came alive and captured that we were where we needed to be 'in space'. Knowing we would have a FAF/altitude call at SOAND to verify we are not on a false glide slope I believe that caused an omission of verifying my altitude prior to JELDA.Suggestions: In the future I will prioritize altitude into my scan at GS intercept and not wait until the FAF to start diagnosing whether or not I am on the 'correct GS'. I will also not take for granted that when the GS comes alive and captures that my situational awareness is given. Again I will keep my scan sharp at this point and look for potential threats to mitigate.",,"During arrival into CVG for Runway 27 we were cleared to fly heading 300 and cross JELDA at 3500 ft. and cleared for the approach into Runway 27. This was a slightly different clearance as I was accustomed to because usually for and it's approach you're cleared to an altitude until established then cleared for the approach. This however just made me momentarily confused as at this time we started configuring with flaps/gear and around this time were wee told to contact Tower. My head was down for the most part configuring and switching frequencies and as I reached for the landing checklist the Captain stated that there was an autopilot error. I looked up and saw that the GS on the FMA had a red line through it and we were below 3500 ft. when the glide slope came back we were well below the glide slope. Exactly what happened next is a little blurry but I think I said you should stop descending. The Captain at this point had disconnected the autopilot and was hand flying trying to make sense of what just happened. I realized that the glide slope information was very wrong and asked the Captain if I could reset the flight directors and he said yes. I reset the directors and that fixed the flight director error and we adjusted to get back on glide slope. We were outside the final fix and were stable on the approach so we continued to a safe landing. Autopilot error or glide slope error. Possibly an aircraft crossing the ILS critical area.",,"Flight crew reported autopilot descending below glideslope with false signals resulted in disconnect to rejoin the ILS. Captain uncertain whether this was ILS critical area incursion; or ground ILS equipment failure.",
1954716,202212,0601-1200,ZZZ.ARTCC,US,,,,30000,,VMC,,,Daylight,,,Center ZZZ,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Descent,Vectors,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Powerplant Lubrication System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,,,,1954716,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,,,,1954720,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy,,N,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Inflight Shutdown; Flight Crew Landed in Emergency Condition; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Took Evasive Action; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft; Procedure,Aircraft,"We were on the ZZZZZ 4 arrival descending through FL300 when the #1 Engine Oil Filter Bypass Light illuminated. At that time the Captain was the pilot flying (PF) and stated he had control of the aircraft. As the pilot monitoring (PM); I opened the QRH and read the corresponding page and actions. The Captain followed the procedure and reduced the #1 throttle until the light went out at an N1 of 80. A few minutes later as we were passing FL260 the light returned and the Captain further retarded the throttle to 76 N1. As we passed FL200 the light again came on and would not clear even with the #1 throttle at idle. We followed the procedure and shutdown the #1 engine. At this time we [requested priority handling] and received vectors direct to the ILS to Runway XXC. Once we completed the QRH the Captain passed the controls to me and we swapped the pilot flying and pilot monitoring roles. We executed an uneventful single engine approach to XXC and exited the runway. After a quick inspection from Airport Rescue and Firefighting (ARFF) we taxied to the gate and shutdown.No causal factors or than engine oil issues. After talking to Maintenance review they discovered it was a previous gripe from greater than 3 days ago.We were successful in this event because of the excellent training we received.",,"The flight was operating normally from ZZZ1. Our incident began as we were descending through FL 300 on the ZZZZZ 4 Arrival into ZZZ. At approximately XA40; the #1 OIL FILTER BYPASS light began flashing; then went solid. I was pilot flying (PF). We followed QRH procedures by reducing the power until the light extinguished. It did at 80% N1. Through FL 260; the light flashed on again. We reduced power further until light extinguished at 76% N1. Through FL 200; this repeated. However; once the #1 Thrust Lever was closed; the light remained on. We then followed QRH procedures to shut down #1 Engine. Observed oil temp steadily increasing throughout the event. It peaked at 110 when we shut down. Good shutdown with no further complications. We [requested priority handling] at that time; and received vectors to ZZZ. We then transferred control. First Officer (FO) was pilot flying. I was monitoring. We finished up cleanup items; and planned for a 15 flap landing. FO landing was excellent. We pulled off of XXC onto Taxiway X to allow Airport Rescue and Firefighting (ARFF) to check us over as a precaution. After the all clear; we taxied to our gate with no further issues.Maintenance Chief at ZZZ looked up history of aircraft and noticed the OIL FILTER BYPASS light was a repeat issue.Change the filter.",,"B737-800 Flight Crew reported on arrival; descending through FL300 when the #1 Engine Oil Filter Bypass light illuminated. The flight crew ran the checklists and QRH; continuing to descend. The flight crew requested priority handling; performed an in flight shut down of the #1 Engine and made a precautionary landing at the destination airport.",
1954745,202212,1201-1800,ZZZ.ARTCC,US,,,,38000,,VMC,,,Daylight,,,,Fractional,Challenger 605,,2,Part 135,IFR,Passenger,,Cruise,Vectors,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Engine,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Fractional,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,,,,1954745,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Clearance,,N,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Landed in Emergency Condition; Flight Crew Inflight Shutdown; Flight Crew Diverted; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft,Aircraft,"Cruising at 38;000 feet; clear skies; about 90 miles north of ZZZ and about 3+ hours into flight; the AUX AOA CASE HEAT Caution Light Illuminated. We looked up procedure in our QRH and just as Captain was turning off and then back on the probe heat switches (as per procedure); the left engine rolled back. We requested priority handling and coordinated with ATC for diversion to ZZZ. Descended to 15;000 feet and entered hold to complete checklists and attempt restart. Started APU for generator backup and starter assist. Engine would not restart. Departed holding and flew visual backed up with ILS to ZZZ.  Uneventful landing and taxi in.",,,,"Challenger 605 First Officer reported the AUX AOA CASE HEAT Caution Light Illuminated during cruise. The flight crew diverted to make a precautionary landing.",
1954753,202212,0001-0600,SFO.Airport,CA,,,,,,,,,,,,TRACON NCT,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Cargo / Freight / Delivery,FMS Or FMC,Descent,STAR DYMND FIVE,,,,,,,,,,,,,,,,,,,,,,,,,Radio Altimeter,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,,,,1954753,,,,,,,,,,,,Aircraft Equipment Problem Less Severe,,,Person Flight Crew,In-flight,,Software and Automation; Aircraft,Aircraft,"During the descent/arrival into SFO; while on the Diamond 5 arrival (INYOE transition) with a clearance change to the Quiet Bridge Arrival to Runway 28R; the Master Warning siren/light with 'Gear Not Down' EICAS warning message  illuminated erratically multiple times during the descent from approximately 10;000 to 7;000 MSL. Both radar altimeters were randomly and rapidly cycling up and down during the Warnings. No other issues were noted with the automation. At this point I deduced that this must be some type of interference with the radar altimeters (5G interference). The rest of the arrival/approach/landing were uneventful.",,,,"Air carrier Captain reported unusual 'Gear Not Down' warning and radio altimeter fluctuations during arrival to SFO for a short time between ten and seven thousand feet suspecting it may have been cause by 5G interference.",
1954832,202211,,,,,,,,,,,,,,,,Air Carrier,B737-700,,2,Part 121,IFR,Passenger,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,,1954832,,,,,,,,,,,,Deviation / Discrepancy - Procedural Security; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural FAR; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors,Human Factors,"Passenger was advised not [to] use his electronic cigarette and to put it away during the flight. The safety demo also states this. [The passenger] would not comply. He also went to the forward lavatory and vaped. He vaped at his seat as well. I didn't want to confront him any further because he already seemed agitated.",,,,"B737-700 Flight Attendant reported a passenger would not comply with safety regulations and used an electronic cigarette during the flight; despite being notified not to do so.",
1954893,202212,0601-1200,,,,,,,,,,,,,,,Air Carrier,A321,,2,Part 121,IFR,Passenger,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,Coalescer Bag,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Physiological - Other,,,1954893,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Attendant,In-flight,General None Reported / Taken,Aircraft,Aircraft,"There was an odor of dirty socks and a sick smell on Aircraft X from ZZZ to ZZZ1 and Aircraft Y from ZZZ1 to ZZZ. I experienced a light headache; and the back of my throat was itching. The smell of the odor was strongest near the lavatory in the middle of the aircraft and seemed to travel toward the rear of the aircraft.",,,,"A321 Flight Attendant reported a 'dirty socks' odor that emanated the strongest from the middle of the aircraft and extended to the rear during the flight. Flight Attendant reported experiencing physiological symptoms.",
1954900,202211,1801-2400,,,,,0,,,VMC,,,Night,,,,Air Carrier,Commercial Fixed Wing,,,Part 121,,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,Winglet,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant; Other tug and ground equipment qualification,,,Communication Breakdown; Situational Awareness,Party1 Maintenance; Party2 Maintenance,,1954900,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Conflict Ground Conflict; Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Object,,N,Person Maintenance,Taxi,Aircraft Aircraft Damaged; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft; Human Factors; Procedure,Human Factors,"On Date; at approximately XA:45; while pushing Aircraft X the left winglet lower strake made contact with the stair stand outside the hangar. The way I had the tug positioned to line up the aircraft with the center line; I could not see the stand. By the time the wing walkers stopped me; the lower winglet had already made contact. I am filing this report now; because at the time of the incident i was ill advised not to file one.",,,,"Technician reported ground damage after a lower winglet strake impacted a set of air stairs during a push back and tow procedure.",
1954902,202211,,,,,,0,,,,,,,,,,Air Carrier,A320,,1,,,,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Ramp,,,,Situational Awareness; Distraction; Confusion; Workload,,,1954902,,,,,,,,,,,,Ground Event / Encounter Vehicle; Ground Event / Encounter Ground Equipment Issue; Inflight Event / Encounter Loss Of Aircraft Control,,,Person Ground Personnel,Aircraft In Service At Gate,,Equipment / Tooling; Procedure; Human Factors,Equipment / Tooling,"It was a rainy day we had been waiting for a while for the plane to come in. The plane was parked by the driver and I was crew chief and chocked the plane. The driver brought over the towbar to connect it. He inserted the bypass pin and I lined up the towbar so he can connect it. I moved on to the pushback. I turned it on everything seemed to work fine as I approached the towbar. I was seated and driving the pushback on first gear. As I came closer I came to stop so that the driver could remove the pin in front of the pushback. All of a sudden I felt the pushback start rolling. Everything happened so fast and I could not stop the tractor. I try pressing on the brake but it was too late. Everything happened so fast. I realized the event occurred because of the pushback rolling and my not being unable to stop it. From my perspective; it was an equipment failure. I wholeheartedly believe that my foot was on the brakes while trying to remove the pin. I even remember trying to press down on the brake to stop it but it just kept rolling. I also believe giving the I was position seated I would've felt my leg move because it was bent while pressing the brakes. Additionally; if it had so happened to press the accelerator instead of the brake the pushback would have kicked up in speed; which it did not; and caused a bigger impact. Immediately after the incident; I called the manager on duty to report it. I stayed in position with my foot on the brake because I did not want to move in case it could cause more damage.I believe that we should be more trained in the inspection of all equipment. That it should be something that is done on regular basis. We can prevent these incidents by getting ahead of them. I also think the brake and gas pedal could benefit from having a safety grip or material in order to make equipment safer. In my history of working at the airport; we've seen many belt loaders take off under the plane; and employees have to jump off to prevent impact. I think an extra line of defense would help in cases such as these where our equipment fails to work the way it should.",,,,"Ramp Agent reported a tug brake failure during pushback allowing the aircraft to roll backwards uncontrolled.",
1954903,202212,,,,,,0,,,,,,,,,,Air Carrier,A319,,2,Part 121,IFR,,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,,Ramp; Vehicle Driver,,,,Situational Awareness; Troubleshooting,,,1954903,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Ground Equipment Issue; Ground Event / Encounter Loss Of Aircraft Control,,,Person Ground Personnel,Taxi,Aircraft Aircraft Damaged,Airport; Procedure,Procedure,"I did my walk around and foreign object walk check first. Then I check and see if the two pins were installed in the aircraft and in the tow bar. When the bridge was off the plane my crew pulled the chocks. I called the flight deck and said;' all secure below; foreign object walk check; ready for brake release. The flight deck called Tower. After 5 minutes; they were ready for the push. I release the brake and then begin to push; I tap on the brake to slow down the acceleration; but the plane continued on it's own. So I called the pilots and told them;' brakes brakes brakes.' Then I called my Chief Crew and the pilots to call management and maintenance to come and take a look. The plane was not attached to the Tow bar when I was pushing back. I do not know why the event occurred.",,,,"A319 pushback crew tug driver stated they started the push then realized tow bar was not connected; resulted in aircraft uncommanded roll on ramp.",
1954904,202211,1201-1800,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,,Air Carrier,Commercial Fixed Wing,,,Part 121,,Passenger,,Parked,,,N,N,Y,Y,Scheduled Maintenance,Installation; Inspection; Testing; Work Cards,,,,,,,,,,,,,,,,,,Filter,,X,Improperly Operated; Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,Confusion; Distraction; Workload; Situational Awareness,,,1954904,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy,,N,Person Maintenance,Routine Inspection,General Maintenance Action,Human Factors; Aircraft; Procedure,Human Factors,"I was assigned to work on the Right Engine on an A Check. I was waiting on other team members to complete their tasks so I could depressurize the hydraulic system. I started to word another card; the abradable shroud inspection. There was damage that concerned me. While looking up the limits; I noticed that I could depressurize the hydraulic system and complete the Engine Driven Pump Case Drain Filter inspection; in that I did mistakenly installed the module backwards.",,,,"Technician reported installing an Engine Driven Pump Case Drain Filter Housing backwards during an overnight A Check.",
1954934,202211,1201-1800,ZZZ.Tower,US,,,,2000,,IMC,Overcast; 10,,Daylight,1800,,,Personal,Cessna 210 Centurion / Turbo Centurion 210C; 210D,,1,Part 91,IFR,Personal,,Final Approach,Direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Commercial; Flight Crew Instrument,Flight Crew Last 90 Days 18; Flight Crew Total 4515; Flight Crew Type 3266,,Distraction; Time Pressure; Workload,,,1954934,,,,,,,,,,,,Deviation - Altitude Excursion From Assigned Altitude; Deviation - Altitude Overshoot; Deviation - Speed All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control; Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Human Factors,Human Factors,"While enroute to ZZZ; I was unable to begin my descent from my cruising altitude of 10;000 ft. MSL to the 2;000 initial approach altitude as early as requested and it led to a faster descent and speed than planned. As a result; the approach was much more hurried than normal; to comply with an expedited descent request and some communications difficulties between me and ZZZ Center and ZZZ Tower. All of this resulted in me arriving at the initial approach fix (ZZZZZ) on altitude faster than desired. I also wasn't sure if the ZZZ Tower expected me to fly the hold in lieu of procedure turn. I didn't think they expected that I would; which kind of made sense to me since my vector to ZZZZZ was very close to the approach course. When I looked at the approach chart I saw the notation that the hold in lieu of procedure turn wasn't required; but did not confirm this with the ZZZ Tower Just before reaching ZZZZZ I was still a little fast but felt that I was stabilized enough for the approach. Upon reaching ZZZZZ the Autopilot began the procedure turn so I disengaged the autopilot to continue direct to ZZZZZ1 and shortly thereafter the ZZZ Tower asked me to report at ZZZZZ1; which I acknowledged. I began my approach descent and broke out of the clouds at 1800 ft. and could see the airport. About half way to ZZZZZ1 the ZZZ Tower called and said they had a low altitude alarm and asked my altitude. I said I was VFR; had the field in sight and my altitude was 1300 ft.; which surprised me. They advised me to be very careful regarding possible obstacles. During flight planning I had reviewed the NOTAMs and chart to look for any obstacles on the approach and also took another look at my charts to confirm that there were none; so I continued my approach without returning to the required altitude. I also reported ZZZZZ1 when I passed the fix. HUMAN PERFORMANCE CONSIDERATIONS: After landing I gave a lot of thought to the approach. In summary; a number of things happened (i.e. late descent resulting in arrival at ZZZZZ too quickly and too fast; misunderstanding of some communications and relaxing my vigilance once I had broken out of the clouds and was VFR with the field in sight) during the approach; which resulted in me being overloaded. In the overloaded state I focused on the things I thought were most important: maintaining control of the plane; navigating to the airport and making a successful landing. I handled the Autopilot error in turning for a hold because I was hard wired to disengage it and continue direct to ZZZZZ1. I was disappointed by not maintaining the proper altitude to ZZZZZ1. When I broke out of the clouds and saw the airport I felt like I was now VFR; relaxed somewhat and mistakenly let my altitude descend below the 1;700 foot altitude before I reached ZZZZZ1. In retrospect; when the ZZZ Tower called me I should have also cancelled the IFR flight plan.In the last several years I've had ATC keep me at a pretty high altitude; necessitating a quicker; faster descent than I had planned; but this approach was more difficult than other's I have experienced. In the future; I think if this occurs I'll ask ATC for vectors to enable me to make the descent at more reasonable speeds and descent rates and allow more time for more communications with ATC and the Tower; if it is needed.",,,,"Cessna P210 Single Pilot reported a CFIT event during final approach due to overshooting minimum altitude which was followed by an ATC low altitude alert. Pilot reported airport in sight and continued to a safe landing.",
