 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
2194441,202412,1201-1800,ZZZ.Airport,US,,,,,,VMC,,,Daylight,,,TRACON ZZZ,Air Carrier,Regional Jet 700 ER/LR (CRJ700),,2,Part 121,IFR,Passenger,,Climb; Landing; Initial Climb,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Ground Spoiler,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Troubleshooting,Party1 Flight Crew; Party2 Flight Crew,,2194441,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Fuel Issue,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Landed in Emergency Condition; Flight Crew Overcame Equipment Problem,Human Factors; Aircraft,Aircraft,"On takeoff and climbout we received a GLD UNSAFE caution message. We ran the QRH at a safe altitude in the climb and it indicated a 40% increase in landing distance for the expected wet runway. Dispatch was notified and we elected to continue since we were still within available landing distance. On final approach we received an A/SKID OUTBD caution message and had to break off the approach. QRH determined an additional 85% increase in landing distance on a wet runway. In total we needed more than 12;000 ft of runway. Neither the destination nor our alternate would have been feasible. Our fuel situation indicated ZZZ was the only option with a 10;000 ft or 11;000 ft runway. We [requested priority handling] and diverted to ZZZ. Landing was uneventful with a longer rollout.Cause: Mechanical issue was the primary contributing factor. A/SKID OUTBD caution had appeared on the previous flight and was addressed by Maintenance prior to our departure. I was flying with a brand new ERJ-CRJ transition upgrade Captain on his first trip after IOE. His inexperience in the aircraft and in leadership substantially increased my workload as pilot monitoring all the while dealing with caution messages. Multiple times I had to point out corrections to the flight path and energy state of the aircraft. I also had to prompt the Captain to run our CRM models every time a caution message appeared.Suggestions: Additional contingency fuel in this situation would have been helpful in preparing for the diversion and dealing with the caution messages.",,,,"CRJ-700 First Officer reported multiple caution message resulted in expeditious handling to divert airfield. First Officer also reported Captain inexperience of aircraft and leadership substantially increased workload.",
2194450,202412,1201-1800,ZZZ.Airport,US,,,,,,IMC,,,,,,TRACON ZZZ,Air Carrier,Regional Jet 900 (CRJ900),,2,Part 121,IFR,Passenger,,Initial Climb; Climb,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,AHRS/ND,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,Flight Crew Type 600,,Distraction; Workload,,,2194450,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Inflight Event / Encounter Weather / Turbulence; Inflight Event / Encounter Loss Of Aircraft Control,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Regained Aircraft Control,Aircraft; Human Factors,Human Factors,"On departure; Our aircraft was given the RWY XX ZZZ departure. I value hand flying and hand flew this departure. While turning to the heading of 040; we were given a new instruction to complete a LT (Left Turn) to 290; this seemed odd as it was a 270 degree left turn. I was also attempting to accelerate and call for flap retraction. We then also received an EFIS (Electronic Flight Instrument System) COMP MON Failure. It was at this time that I was distracted; comparing the compasses and overbanked the aircraft. We received the aural alert and I corrected immediately. In my opinion I became task saturated at this moment in flight. I enjoy hand flying and strive to keep myself proficient. However we were in hard IMC; with an EFIS COMP MON; during a long turn to a new heading. I should have engaged the autopilot sooner to reduce the workload and concentrate on the tasks that were required.",,,,"CRJ-900 First Officer reported while hand flying; EFIS failure message resulted in task saturation and an overbank situation.",
2194473,202412,1201-1800,ZZZ.ARTCC,US,,,,37000,,,Turbulence,,,,,Center ZZZ,Air Carrier,A320,,2,Part 121,IFR,,,Cruise,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Time Pressure,,,2194473,,,,,,,,,,,,Deviation - Altitude Excursion From Assigned Altitude; Deviation - Speed All Types; Inflight Event / Encounter Loss Of Aircraft Control; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Regained Aircraft Control,Weather,Weather,"We were cruising in the clouds at 37000' along a route just north of the ZZZZZ intersection when we encountered moderate turbulence.  The radar was on and we were not painting any weather.  My Weather App was also showing no convective weather along our route.  The turbulence lasted for approximately 30 seconds.  I immediately asked the flight attendants to be seated over the PA.  The airplane quickly lost energy in the turbulence and then pitched over aggressively to regain speed.  We lost approximately 400-500' before the first officer (who was the flying pilot) disengaged the auto pilot and very carefully arrested our sink rate.  When clear of the turbulence; we immediately climbed back to 37000' and reported our turbulence encounter and altitude loss to ARINC (Aeronautical Radio; Incorporated).  They acknowledged our message.  We called the cabin and checked on the crew and passengers and everyone was fine.",,,,"A320 Captain reported encountering moderate turbulence resulted in loss of airspeed and altitude with momentary loss of aircraft control.",
2194482,202412,0601-1200,ZZZ.Airport,US,,,,,,,,,Daylight,,,Tower ZZZ,FBO,SR20,,2,Part 91,VFR,Training,,Initial Climb,,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Engine,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Instructor,Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Commercial,,,Troubleshooting,,,2194482,,,,,,,,,,,,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Flight Crew Landed As Precaution,Aircraft,Aircraft,"Engine faltered on the upwind; resulting in a precautionary landing. On take off; RPM was 2670 (engine parameters in limits). On rotation; the engine was still performing well. One established in the climb (up wind) the engine falters and loses 70 RPM. All instruments were in the green then RPM began to oscillate between 2600->2640 RPM. IP (Instructor Pilot) asked ATC to join right close traffic for a full stop. IP and SP (Student Pilot) landed the plane. IP Squaked the aircraft for inspection on the ground.",,,,"SR20 flight instructor reported on upwind the engine began to run erratic resulted in an expeditious return to landing.",
2194483,202412,1201-1800,ZZZ.Airport,US,,,,2500,,,,,Daylight,,,Tower ZZZ,FBO,SR20,,2,Part 91,VFR,Training,,Climb,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aileron Control System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Instructor,Flight Crew Flight Instructor; Flight Crew Commercial; Flight Crew Instrument,,,Troubleshooting,,,2194483,,,,,,,,,,,,Aircraft Equipment Problem Critical; Inflight Event / Encounter Loss Of Aircraft Control,,,Person Flight Crew,In-flight,Flight Crew Landed As Precaution,Aircraft,Aircraft,"Multiple connected; oscillating; uncommanded rolls of more than 10-15 degrees of bank while climbing in the upwind on autopilot (heading mode 208; FLC 96kts). First time thought it may have been a gust; but happened again five seconds later. I took controls and had the same issue. Climbed in the pattern to 2500'; while in the climb had less rolls; but still more bank than anticipated and controls were vibrating unnaturally in the turns. The uncommanded rolls were smooth and progressive in nature; and was not indicative of autopilot's normal response to any normal winds/weather phenomena.",,,,"SR20 flight instructor reported uncommanded banking of aircraft on autopilot; resulted in autopilot failure with an expeditious landing.",
2194526,202412,0601-1200,ZZZ.ARTCC,US,,,,,,,Turbulence,,Daylight,,,Tower ZZZ,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,,Climb,,Class C ZZZ,,,,,,,Off,,,,,,,,,,,,,,,,,Cockpit Window,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,,Time Pressure,,,2194526,,,,,,,,,,,,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Aircraft Aircraft Damaged; Flight Crew Landed in Emergency Condition; Flight Crew Returned To Departure Airport,Aircraft,Aircraft,"While awaiting to go to top of descent and for light chop to smooth out; Captain called to tell FAs that his windshield was cracked and that we would need to turn back around to ZZZ airport according to emergency and safety procedures. He stated that he would make an announcement throughout the cabin to notify the pax. B-FA asked if the FAs would need make a planned emergency landing announcement; but Captain stated we wouldn't need to. He stated that we would be landing in 20 minutes. After we finished the call; I played both the initial and final descent announcements; then both FAs proceeded to do our walk through compliance check and secured ourselves for landing. After we landed; we deplaned the aircraft; in which during this time I noticed that the left side of the windshield where the Captain was seated was almost completely shattered.",,,,"EMB-175 Flight Attendant reported they had a cracked cockpit windshield and return to departure airport.",
2194537,202412,0001-0600,ZZZ.ARTCC,US,,,,28000,,,Thunderstorm; Haze / Smoke; Turbulence,,Night,,,Center ZZZ,Air Carrier,Embraer Jet Undifferentiated or Other Model,,1,Part 135,IFR,Cargo / Freight / Delivery,,Cruise,Direct,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Contracted Service,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Flight Instructor,Flight Crew Last 90 Days 50; Flight Crew Total 16000; Flight Crew Type 4000,,Troubleshooting,,,2194537,,,,,,,,,,,,Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Loss Of Aircraft Control; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Returned To Clearance,Weather,Weather,"We were aware of the weather ahead of us from the Nexrad (Next Generation Weather Radar) and ATC. The on board radar didn't show a return and we couldn't see anything outside the windscreen. We found ourselves in the thunderstorm and in moderate to severe turbulence. A downdraft pushed us down 500 feet and we corrected. ATC asked if we were ok and we advised them that we had gotten everything back under control.",,,,"Embraer jet Captain reported radar failed to show thunderstorm resulted in uncommanded altitude loss due to moderate turbulence.",
2194541,202412,0601-1200,ZZZ.Airport,US,215,27,,8000,,Mixed,Fog; 5,,Daylight,1500,,TRACON ZZZ,FBO,Skyhawk 172/Cutlass 172,,2,Part 91,IFR,Training,,Cruise,Direct,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Engine,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Instructor; Pilot Not Flying,Flight Crew Commercial; Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 25; Flight Crew Total 790; Flight Crew Type 25,,Troubleshooting,,,2194541,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Regained Aircraft Control; Flight Crew Landed in Emergency Condition,Aircraft,Aircraft,"The flight departed from ZZZ airport; and the takeoff and initial climb were uneventful. During the cruise phase; the engine began sputtering with suspected carburetor icing. The aircraft was unable to maintain altitude; and a prompt advisory was made to Air Traffic Control (ATC) regarding the loss of power.Upon assessing the situation; I [advised ATC] and initiated a controlled descent to approximately 1;500 feet above ground level. Following the descent; the engine appeared to regain consistent power. I updated ATC on the restored engine performance and was subsequently cleared to return to ZZZ.The flight was conducted safely with no further complications; and the aircraft landed without incident at ZZZ.Actions Taken:[Requested priority handling] with ATC.Initiated a controlled descent to 1;500 feet AGL.Engine power appeared stable after descent.Returned to ZZZ and conducted an uneventful landing.",,,,"C172 Flight instructor reported at cruise engine power reduced with icing suspected resulted in descent to lower altitude where engine power was restored.",
2194544,202412,1801-2400,SCT.TRACON,CA,,,,20000,,,Icing; Turbulence; 10,,Night,20000,,Center ZLA,Personal,Medium Transport; Low Wing; 2 Turbojet Eng,,2,Part 91,IFR,Passenger,,Climb,SID HHERO3,Class A ZLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Personal,Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Flight Instructor; Flight Crew Instrument,Flight Crew Last 90 Days 125; Flight Crew Total 4100; Flight Crew Type 450,,Situational Awareness; Human-Machine Interface; Confusion; Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,2194544,,,,,,,,,,,,Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Flight Crew Returned To Clearance,Human Factors,Human Factors,"While departing SNA on the HHERO3 departure; we were cleared the OROSZ transition; COREZ; as filed. While imputing our departure into the FMS both myself and the other crew member failed to realize that OROSZ transition was unselected and we were missing several fixes between HHERO and COREZ placing us on a direct path from HHERO to COREZ. It is my belief that the similarity in the pronunciation of these fixes that led to our imputing error. Additionally we have implemented a policy where the flight crew must review every flight plan fix together and not separately to avoid making a similar mistake. As this could affect flight crews in the future I believe consideration should be given to these fixes and how the similar names may cause confusion to flight crews in the future.",,,,"Captain reported similar sounding fix names for a departure procedure and its transition; which resulted in improper loading of the navigation system and the aircraft proceeding to an incorrect fix.",
2194545,202412,1201-1800,ZZZ1.Airport,US,,,200,,,VMC,10,,,6000,,TRACON ZZZ,FBO,PA-28 Cherokee/Archer/Dakota/Pillan/Warrior,,2,Part 91,IFR,Training,,Final Approach,Direct,Class G ZZZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Any Unknown or Unlisted Aircraft Manufacturer,,1,,,,,Takeoff / Launch,,Class G ZZZ1,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Instructor,Flight Crew Commercial; Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Flight Instructor,Flight Crew Last 90 Days 130; Flight Crew Total 400; Flight Crew Type 315,,,,,2194545,,,,,,,,,,,,Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Rejected Takeoff; Flight Crew Took Evasive Action,Airspace Structure; Human Factors,Airspace Structure,"IFR flight from ZZZ - ZZZ1 - ZZZ2; we were on approach; Short Final (runway XX ZZZ1) and another traffic departed on runway XY. We were cleared for a touch and go by ZZZ approach; the departing traffic forced us to make a full stop on runway XX and taxi back. We had to call ZZZ TRACON by phone and explain the delay. We had made 3 - 4 traffic pattern calls; and stated that we will be a touch and go. Had we continued the takeoff after landing there would have been a high risk of a midair collision.",,,,"PA28-161 Flight Instructor reported rejected takeoff on touch and go clearance due to traffic departing converging runway.",
2194547,202412,1201-1800,ZZZ.Airport,US,,,,,,VMC,10,,Daylight,12000,,Tower ZZZ,FBO,Skyhawk 172/Cutlass 172,,2,Part 91,IFR,Training,,Landing,,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Main Gear Tire,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Instructor,Flight Crew Flight Instructor; Flight Crew Commercial; Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 240; Flight Crew Total 800; Flight Crew Type 775,,Troubleshooting,,,2194547,,,,,,,,,,,,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Flight Crew Landed in Emergency Condition,Aircraft,Aircraft,"A 141 Instrument Emergencies Scenario training flight departed the ZZZ airport under a filed IFR flight plan at approximately XA:30z. Before starting the flight all pre-flight actions were completed fully and the instructor and student preformed the preflight inspection together; using the pre-flight checklist. Shortly after departure it was discovered that the right rear tire had a flat spot and the inner tube was bubbling out of the tire. During the taxi and takeoff procedures there were no abnormalities noted by the CFI or student regarding the right tires performance. As the airplane climbed in altitude it appeared that the bubble was growing in size. It was determined by the CFI to cancel IFR and begin a descent over the practice area to prevent further damage to the tire. The CFI spent time holding over the southeast practice area to determine the best course of action regarding the damaged tire. It was determined that ZZZ was the safest area to attempt a landing. The student and instructor extensively briefed the scenario; approach; and response to any abnormalities during the landing. The CFI notified ZZZ tower that the airplane was experiencing issues with the right tire and requested a landing on the largest runway available at ZZZ. The CFI preformed a soft field landing on RWY XX and was able to slow the aircraft bellow 10KT before the right tire failed. Tower was immediately notified and two maintenance personal replaced the tire while the airplane was disabled on the runway. After the tire was replaced the CFI safely taxied the airplane to the ramp. It can be noted that during the pre-flight tire inspection pushing the airplane forward to inspect the tire not visible could prevent missing any tire bald spots. There are no requirements to move the airplane forward to inspect of flat spots on the underside of the tire on the pre-flight inspection checklist.",,,,"C172 Flight Instructor reported a right main tire failure resulted in a safe landing and shutdown on the runway.",
2194554,202412,1201-1800,ZZZ.Airport,US,,,0,,,VMC,,,Dusk,,,Tower ZZZ,Personal,Amateur/Home Built/Experimental,,1,Part 91,None,Personal,,Landing,Direct,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Nosewheel Steering,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Instrument; Flight Crew Private,Flight Crew Last 90 Days 12.7; Flight Crew Total 450; Flight Crew Type 10.1,,Troubleshooting,,,2194554,,,,,,,,,,,,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Aircraft Aircraft Damaged; Flight Crew Landed in Emergency Condition,Aircraft,Aircraft,"Before departing ZZZ I conducted the usual preflight; including a tension check on the bellvue nut under the nose wheel fork; intended to avoid nose wheel shimmy. All checked out so we departed. Shortly after landing runway XX at ZZZ1 I encountered a severe nose wheel shimmy while braking to decelerate. The shimmy was alleviated somewhat temporarily by reducing brake pressure; but I had to return to braking to stop within available runway; which caused the shimmy to return. It progressed from moderate to severe shimmy until eventually pulling the axle free from the fork on one side; after which the axle bent; jamming and locking the nose wheel in the fork which disabled us toward the end of the runway. There was no further apparent damage and no injuries to any of the four occupants; and airport ops helped tow us back to the hangar. They indicated no debris found along the runway.On further inspection in the hangar; the fork holding the wheel does not show any obvious cracking or permanent deformation; and the set screw remains firmly in place holding the axle in place on one side; but the other side of the steel axle appears to have pulled free from the threading in the aluminum fork; with some aluminum shavings from the fork apparent on the axle. It's not clear how this pulled free; but I believe it resulted from side-loading resulting from the severe shimmy which tore out the threads.We plan to replace all components below the strut with new parts; and install a shimmy dampener to provide enhanced resistance against shimmy. I'm curious if a through-bolt axle and cotter-pinned locking nut are also merited instead of threading directly into the fork; or possibly re-design of the fork out of steel instead of aluminum.",,,,"Velocity XL RG-5 pilot reported the nose wheel shimmy resulted in nose wheel assembly failure and nose wheel lock up on landing.",
2194559,202412,1201-1800,ZZZ.Airport,US,,0.5,,1200,,VMC,10,,Daylight,,,Tower ZZZ,Corporate,Skyhawk 172/Cutlass 172,,2,Part 91,None,Training,,Landing,Other Pattern,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,FBO,Any Unknown or Unlisted Aircraft Manufacturer,,1,Part 91,,Training,,Landing,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,Instructor,Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 50; Flight Crew Total 6000; Flight Crew Type 1000,,Situational Awareness,,,2194559,,,,,,,,,,,,ATC Issue All Types; Conflict NMAC; Deviation / Discrepancy - Procedural Published Material / Policy,Horizontal 100; Vertical 50,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Airport; Human Factors,Human Factors,"We were in the pattern at ZZZ. The pattern was very busy with planes in the pattern; aircraft taking off; and aircraft landing. The controller was doing a good job but extremely busy. We had turned from crosswind to downwind when suddenly I saw climbing traffic into me. I believe it was an aircraft behind us in the pattern that turned crosswind sooner than expected. I talked to the student pilot of the other aircraft afterwards and he said he did not see us until I took evasive action. We talked about it and the need for situational awareness in the pattern.We did have ADS-B and had I looked I would have seen him sooner; but I was eyes out helping my student with flying the airplane. The first I noticed was when the incoming aircraft banked to enter downwind and got my attention. The other airplane with a solo student did not have ADS-B In.",,,,"C172 Flight instructor on training flight with student reported a near midair collision with another aircraft in the airport traffic pattern.",
2194573,202412,0601-1200,ZZZ.Airport,US,060,13,,13000,,VMC,10,,Daylight,10000,,TRACON ZZZ,Personal,Chancellor 414A / C414,,1,Part 91,IFR,Personal,,Climb,Direct,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Reciprocating Engine Assembly,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Private,Flight Crew Last 90 Days 15; Flight Crew Total 1009; Flight Crew Type 257,,,,,2194573,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Maintenance,,,Person Flight Crew,In-flight,Flight Crew Diverted; Flight Crew Returned To Departure Airport; Flight Crew Landed in Emergency Condition; Flight Crew Inflight Shutdown,Procedure; Human Factors; Aircraft,Human Factors,"Departed ZZZ at XA:19 headed on an IFR flight to ZZZ1. On departure turned to 320 and was eventually clear direct to ZZZ2. As we were climbing through 12000 ft the fuel flow on the right engine started to decline. I had been monitoring all cylinder temps and EGT's through the climb and did not notice any abnormality. I ensured mixture was set full rich and then checked the electric fuel pumps were both on; they were on low. I move the right engine to high boost and turned on the vent heat just to be sure I did not have any ice; not likely; it was dry and clear air. I had to lean the engine when on high boost; to keep it from flooding; but after just a moment fuel flow lowered again. I decided then I was losing the engine and [requested priority handling]. This was only moments after being cleared direct to ZZZ3. At this time; I made the decision to shut down and feather the right engine. I moved mixture to ICO (Idle Cut Off) and moved prop to feather. Closed the throttle; shutoff MAGS on right side all while moving to full power on left engine.Ensured auto-pilot was off and yaw damper was turned off. Raised dead engine and used both rudder pressure and rudder trim to minimize skid. At this point I had been clear direct to ZZZ which was only about 13 miles off the nose. I maintained a reasonable descent profile maintaining airspeed well above blue line and conserved altitude until over the aerodrome for ZZZ. I entered pattern from a right base at almost 4000 AGL. Once I overflew the airfield; I circled to land on Runway XXR by making a gentle left 360. Once over the airfield; I arrested the descent lowered first notch of flaps and then the gear. I continued on the same descent profile until lined up on runway. I was a bit high but able to correct and made landing on XXR without incident or damage to solo pilot and single passenger or the airframe. Made Taxiway 1 turnoff. Was unable to taxi to hanger under single engine power so shutdown on taxiway and was towed back to hanger. The engine had lost most of oil from through the oil filter bracket. The oil had been changed just prior to this flight and was found to not be sufficiently torqued. The safety wire was in place; however; we were able to torque another 1/2 to 3/4 a turn. The root cause was determined to be loss of oil pressure due to near oil starvation because of faulty oil filter installation. No injuries or air frame damage.",,,,"C-414 pilot reported engine failure during departure climb. Diverted and returned to departure airport and landed uneventfully.",
2194574,202412,0601-1200,ZZZZ.Airport,FO,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,3,Part 129,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Other / Unknown; Inspector,Maintenance Airframe; Maintenance Powerplant,,,Situational Awareness,,,2194574,,,,,,,,,,,,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Person Ground Personnel,Aircraft In Service At Gate,,Incorrect / Not Installed / Unavailable Part; Human Factors; Procedure,Human Factors,"Dangerous Goods (DG) ice not secured. On arrival unloading personnel noticed that a package containing ice was not lashed nor secured volumetrically in compartment.",,,,"Air carrier safety personnel reported DG was found to be improperly secured during unloading.",
