 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1771879,202011,1201-1800,ZZZ.TRACON,US,,,,2500,,,,,,,,TRACON ZZZ,FBO,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,2,Part 91,IFR,Training,,Descent,Other Instrument Approach,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON ZZZ,FBO,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,2,Part 91,IFR,Training,,Cruise,Other Instrument Approach,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Facility ZZZ.TRACON,,Government,Local,Air Traffic Control Developmental,Air Traffic Control Time Certified In Pos 1 (yrs) 2,,Training / Qualification,,,1771879,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Air Traffic Control Separated Traffic,Human Factors; Environment - Non Weather Related; Procedure,Human Factors,"I was training on the X Scope and traffic volume was fairly high compared to the previous several weeks.  ZZZ was landing Runway X and ZZZ1 Runway Y Right; making for a complex approach pattern.  Aircraft Y was NW bound toward ZZZZZ; the South fix for RNAV X approach at ZZZ level at 030.  Aircraft X was on the Localizer Y Right approach at ZZZ1 east of ZZZZZ1; descending out of 030 for 020; not cleared for the approach.  The close proximity was recognized as Aircraft X (now at 025; still descending) was established on the localizer and Aircraft Y (still level at 030) was approximately 1 NM away from ZZZZZ; the situation was recognized just as 3 mile separation was lost.  I turned Aircraft X to a 180 HDG as they were out of 022 for 020 to avoid a further loss of separation.Aircraft X was slow to descend and I did not recognize the altitude in sufficient time.  Training has been intermittent for a long time due to the COVID situation.  Also; unusually frequent storms and bad weather had kept traffic volume low for the past few weeks; keeping training complexity low as well.  Today presented lots of training and volume; I was getting tired due to not being conditioned for constant traffic and lost focus.  I would [recommend that I] recognize my own fatigue and ask for training or to work a slower or less complex position for a mid day break or to change things up.",,,,"TRACON Developmental reported a loss of separation and cited lack of training in high traffic volume as a contributing factor.",
1771899,202010,1801-2400,BUF.Airport,NY,,10,,3000,,IMC,0.5,,Night,,,TRACON BUF,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,Localizer/Glideslope/ILS RWY 5,Initial Approach,,Class C BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Fatigue,,,1771899,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,,Manuals; Chart Or Publication,Chart Or Publication,"BUF ILS 05. Note 1 at the bottom of the page states 'RVR (Runway Visual Range) 18 with Flight Directors and Autopilot......'. Note 3 in the briefing strip note section states 'Autopilot coupled approach not authorized.' Remove the 'Flight Directors and Autopilot' from Note 1.  While a fresh crew might be expected to catch this; at the end of a long day; a tired crew might not; so why not make it easier for them.",,,,"Reporter reported conflicting guidance on the BUF ILS 05 instrument approach chart referencing autopilot use.",
1771912,202011,,,,,,0,,,VMC,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 219; Flight Crew Total 17032; Flight Crew Type 3768,,Distraction,,,1771912,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 128; Flight Crew Total 4908; Flight Crew Type 625,,Distraction,,,1771916,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Person Flight Crew,Taxi,Aircraft Equipment Problem Dissipated; Flight Crew Returned To Clearance; Flight Crew Became Reoriented; Flight Crew Overcame Equipment Problem; General Maintenance Action,Human Factors,Human Factors,"In an effort to depart the gate early; I released the brakes and gave the ground crew permission to push the aircraft off the gate. Immediately after; I realized that we had not yet received our final Dangerous Goods report. After the pushback was completed; a request was sent to the station operations to send the report. The final Dangerous Goods report was sent within minutes.",,"Both Captain and First Officer took note of needing the final Dangerous Goods summary prior to push back; xxx pushed back without the document. The error was noted immediately as the push commenced. An additional written item (Final Dangerous Goods summary) will be added to the list of other items I currently look at before departure.",,"Flight crew reported flight pushed off gate without required Hazmat documents. After a minimal delay documents were received; flight complete an uneventful flight.",
1771924,202011,0601-1200,ZZZ.TRACON,US,,,,10000,,IMC,Rain; Thunderstorm,,,,,Center ZZZ; TRACON ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Descent,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 48; Flight Crew Total 10682; Flight Crew Type 3741,,Communication Breakdown; Distraction; Human-Machine Interface; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,1771924,Aircraft X,,Air Carrier,Captain,Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 49; Flight Crew Total 10682; Flight Crew Type 3741,,Distraction; Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,1771944,Deviation - Speed All Types; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Returned To Clearance,Environment - Non Weather Related; Human Factors; Procedure,Human Factors,"We exceeded 250 knots below 10;000 and were on speed by 9;600. I (PM) was looking at weather and the STAR and when I went to monitor the aircraft displays I noticed we were doing 300 knots at about 9;760 feet. I said check speed and the PF disengaged the autopilot; reduced power; deployed speed brakes; and leveled off. He had the speed window open and we both failed to monitor the speed window. He is very good about VVM (Verbalize; Verify; Monitor) and not doing something without informing the PM; so I feel I'm just as much responsible for the incident. I believe the speed window was open from a previous instruction from a Controller.",,"On the ZZZZZX south of ZZZZZ [Intersection]; we exceeded 250 knots below 10;000 feet.ATC had originally asked us to cross ZZZZZ at 15;000 feet leaving us high for the next restriction (ZZZZZ1 at 8;000 feet and 250 knots). I was using speed intervene (300 knots) and flight spoilers to make the anticipated restrictions at ZZZZZ1 while descending from 15;000 feet. The FMA switched from VNAV SPD to VNAV PATH at approximately 12;500 feet. At this point; I began focusing more attention on small build-ups and ensuring the flight attendants were seated. Upon crossing 10;000 feet; the PM called out 'speed' and we quickly corrected to 250 knots by 9;650 feet. ATC passed us off to Approach without commenting about the speed deviation.The FO did a great job as the PM. However; we did debrief that; despite verbalizing the use of speed intervene; we ended up below 10;000 feet above 250 knots. The error is mine and I own that; but recency of experience may have been contributory as well.",,"Air carrier flight crew reported a speed violation below 10;000 feet.",
1771925,202011,1201-1800,LAX.Airport,CA,,,,,,VMC,,,,,,Tower LAX,Air Carrier,B737 Next Generation Undifferentiated,,2,Part 121,IFR,Passenger,FMS Or FMC,Final Approach,,Class B LAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower LAX,Air Carrier,Heavy Transport,,2,,IFR,Passenger,FMS Or FMC,Final Approach,,Class B LAX,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 57,,,,,1771925,,,,,,,,,,,,ATC Issue All Types; Inflight Event / Encounter Wake Vortex Encounter,,,Person Flight Crew,In-flight,General None Reported / Taken,Environment - Non Weather Related; Procedure,Procedure,"On approach to 25L at LAX; ATC vectored a heavy Airbus onto approach in front of us. When I expressed concern for wake turbulence ATC stated only 3.5 miles was required between us. Since there was a tailwind on the approach and calm wind on surface I advised ATC that I'd like to slow to final approach speed to get more spacing with the heavy. On handoff to Tower; Approach Controller again reiterated that 3.5 miles was sufficient with a heavy Airbus. I thanked him and switched to Tower. We ended up with 4-5 miles separation and still experienced wake turbulence on short final.",,,,"B737 Captain reported ATC was uncooperative when he requested more spacing to avoid wake turbulence on approach to LAX.",
1771930,202011,1801-2400,IAH.Airport,TX,,,,6000,,VMC,,,,,,TRACON I90,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,GPS; FMS Or FMC,Initial Approach; Descent,STAR DRLLR FIVE,Class B IAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 38; Flight Crew Total 7678; Flight Crew Type 4540,,Confusion; Situational Awareness,,,1771930,,,,,,,,,,,,ATC Issue All Types; Deviation - Altitude Crossing Restriction Not Met; Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Returned To Clearance,Human Factors,Human Factors,"On an early evening flight to IAH we were descending via the DRLLR 5 RNAV arrival being set up and briefed for the RNAV Y 26R with our altitude set to 6000'. When checking on with the approach controller we were told to expect the runway 26L transition. We selected the new runway in the FMS but failed to reset our altitude selector to 7;000' at that time. As we neared ZOEEE Drag Required appeared on the FMS scratchpad and the Captain said; 'Careful not to be too hot at ZOEEE'. I deployed the speed brakes and slowed us to 210kts and checked the FMA and we were still in VNAV PATH. Shortly after passing ZOEEE; I noticed the FMA showed VNAV SPEED as we were leveling at 6;000' and I no longer showed SKLER as a waypoint on the screen. I then looked more closely at the DRLLR 5 chart and noticed the point we'd briefed as the lowest altitude on the arrival had (Runway 26R) beside it and thought we should've stopped at 7;000'. I brought it to the attention of the captain who then queried ATC. The ATC response was that we were ok and to now descend to 5;000'. We started the descent and shortly after were told by what sounded like a different voice on the radio to maintain 6;000'. We reversed the approximately 200' descent and returned to 6000'.The rest of the approach and landing were uneventful and the flight ended safely at the destination. I believe we should've stopped at 7;000' but am unsure since the controller didn't have a problem with us being at 6;000' so I listed the event as a possible altitude deviation.",,,,"B-737 pilot reported neglecting to change the descent altitude after receiving a change in assigned runway from ATC late in the Arrival procedure.",
1771949,202011,1201-1800,MSY.Airport,LA,,,0,,,VMC,,,,,,Ground MSY,Air Carrier,Widebody Transport,,2,,,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 223; Flight Crew Total 18237; Flight Crew Type 4510,,,,,1771949,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance; Ground Event / Encounter Object; Ground Incursion Taxiway,,,Person Flight Crew,Taxi,Flight Crew Took Evasive Action,Human Factors; Company Policy; Airport; ATC Equipment / Nav Facility / Buildings; Chart Or Publication,Airport,"[At MSY]; on taxiway E between S [and] F is a lighted and marked wind sock. It appears to be too close to the taxi way for our aircraft. I'm fairly certain we would have hit the wind sock if we had not deviated around it. The ramp is not in use so no obstacles to deviating. I informed the airport through Ground Control and the [company] Station Manager. I strongly recommend an entire airport survey for our aircraft. [Our] aircraft type is going to continue to be used for future flights. I also recommend all future flights specifically check for airport survey's compatibility with our aircraft.",,,,"Widebody aircraft Captain reported the wind sock was too close to taxiway and required deviating to avoid hitting it.",
1771951,202011,,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Other All,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 99.23; Flight Crew Type 1668.92,,Situational Awareness; Troubleshooting,,,1771951,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Procedure; Human Factors; Environment - Non Weather Related; Company Policy,Environment - Non Weather Related,"As the flight progressed; I was made aware that two particular passengers; seated XX5 and XX6; were repeatedly not in compliance with the mask policy.  I made the announcement encouraging everyone to wear their masks.  Subsequently; the passengers XX5 and XX6; failed to comply and attempted to use 'Active eating and drinking' as an excuse not to wear the mask.  The purser advised me that they were non-compliant for most of the X+ hour flight; so I forwarded their names and seat numbers to Dispatch to support the flight attendants and to document the passengers' non-compliance so that company can evaluate whether they be allowed future travel.  The customers were met by Customer Service representatives upon arrival in ZZZ.",,,,"Air carrier Captain reported two passengers were not complaint with face mask policy during flight.",
1771957,202011,0001-0600,ZZZ.Airport,US,,,0,,,VMC,,,,,,Ground ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 32; Flight Crew Total 10435; Flight Crew Type 10435,,Training / Qualification; Confusion; Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1771957,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Incursion Taxiway,,,Person Other Person,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Procedure; Environment - Non Weather Related,Human Factors,"Upon arrival to Gate X in ZZZ we were asked to call OPS. The Captain called them and we were reminded that we should call ramp before entering the ramp next time. I couldn't believe that I had made such a mistake after over XXXXX hours on the fleet and almost XX years of flying at the company with many many ZZZ arrivals. I looked at the Captain and I said; 'I am sorry I have no excuse;' which is how I felt. I then called the ramp and apologized. I called them on the frequency that I had set on stby at Comm 2 prior to the top of descend when I was setting up for our arrival to ZZZ. As we debriefed I started questioning the why of my mistake and I realize that I am taking for granted my lack of situational awareness as a result of my 7 month absence from flying.When I went to ZZZ1 I was very serious about it; during my OE trip I was still very conscious of my weaknesses because of my lack of recency but now as I am finishing my second trip after OE I feel that 'I am back' which obviously I am not. There were a few other threats that contributed to my mistake. We had thoroughly briefed a [Runway] XXL arrival and taxi in but had spent way less time discussing [Runway] XYR. Our set up for XYR and execution was great but created a distraction and increased the workload. We cleared XYR on Taxiway 1; were given instruction to cross XYL on 1 and call Ground. Both myself and the Captain were anticipating taxi via 1; but when I called Ground we were told 'Taxi via 2; 3 hold short of 4 and at the half way point on November call Ground at XXX.YY.' A lot of information to digest especially if you aren't very familiar with the airport; you have been out for a long time (this is the Captain's first trip after RQ (Recurrent Qualification) training and OE). We were both expecting to go straight on Taxiway 1.I told the Captain to stop. Which he very nicely did as he was also figuring out that we were not suppose to continue on 1. The Captain taxied as instructed; I called Ground Control and was told to taxi via 3; 4 to the gate. After making the turn on 4 we were instructed to give way to opposite direction traffic on 4 that was turning on 5. We then were told to turn right on 5 and continue via 6 to the gate. As I am debriefing this I realized that ZZZ unlike ZZZ1 or ZZZ2 doesn't instruct you to contact ramp. They simply say taxi to the gate/ramp. Finally as we were approaching the gate area I was trying to time my APU start so it is running when we come to a full stop; and I also noticed that there was a lot of vehicle traffic traveling parallel to us and I was a little concerned on whether or not they will stop at X7 for our turn. There was no traffic in the alley and we taxied to Gate X uneventfully.",,,,"Air carrier First Officer reported not contacting the ramp before entering and cited as contributing factors a lack of recent flying and ATC not instructing them to contact ramp.",
1771961,202011,,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,First Officer,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,Flight Crew Last 90 Days 24; Flight Crew Total 2908; Flight Crew Type 140,,Confusion,,,1771961,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Pre-flight,General None Reported / Taken,Company Policy; Human Factors; Environment - Non Weather Related,Environment - Non Weather Related,"At trip report I looked at the pilot bulletin for temperature check instructions at ZZZ. Trip report time was XA:00L and according to the bulletin it would be accomplished at the departure gate for the time frame. I proceeded to the departure gate and upon arrival asked the gate agent about getting a temperature check. The agent said no one was there to do it and they don't do it. I was unable to get a temperature check.",,,,"Air carrier First Officer reported not being able to get a temperature check at the departure gate.",
1771963,202011,,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,,,Other Preflight planning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 148.12; Flight Crew Total 3609.38; Flight Crew Type 3609.38,,Communication Breakdown,Party1 Flight Crew; Party2 Other,,1771963,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Pre-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Environment - Non Weather Related,"The procedure for screening crewmembers at ZZZ KCM [Known Crew Members] allows for social distancing; if the crewmembers follow it; right up to the actual point of screening.  There are 2 screeners/podiums; which is great and efficient; but they are located within inches of each other.  The screeners keep waving people forward to move the line; but this requires standing within a few inches of the person you were just trying to distance from.When I mentioned this to the screener he offered to send me back into the line; which I declined.",,,,"Air carrier Captain reported social distancing concerns during TSA screening.",
1771977,202011,,,,,,0,,,,,,,,,,,No Aircraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,Other / Unknown,,,,Communication Breakdown; Confusion,Party1 Ground Personnel; Party2 Other,,1771977,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Ground Personnel,,General None Reported / Taken,Environment - Non Weather Related; Company Policy; Human Factors; Procedure,Company Policy,"I was originally told by the company none of my sick time would be used if I needed [it] due [to] contraction [of] COVID.  My sick time has not been replenished.  Due to this policy now; there has been talk in our breakroom that if someone contracts COVID [they] will not inform the company and will come to work potentially infecting coworkers.  So the possibility of our work area becoming a safety hazard is dangerously probable.  The company should do the right [thing] during this pandemic and do their part to keep employees and customers safe.",,,,"Ground employee reported concerns with COVID-19 sick leave related policies.",
1771985,202011,0601-1200,ZZZ.Airport,US,106,10,,10000,,VMC,5,,Daylight,5000,,TRACON ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Cargo / Freight / Delivery,FMS Or FMC,,SID ZZZZZX,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,,,,1771985,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 120; Flight Crew Total 13300; Flight Crew Type 120,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,1771989,Deviation - Altitude Crossing Restriction Not Met; Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,"We were assigned the ZZZZZX RNAV departure off Runway X at ZZZ.  The clearance was to climb via the SID; top altitude of FL230 was set in the MCP. All the fixes and altitude restrictions were correct in the FMC; I was the PM; the airplane was light; so we had a good climb rate. The PF was hand flying as we approached the first fix which has a crossing restriction of at or below 10;000. LNAV/VNAV and VNAV PTH was selected. Close to the first fix the PF called for the autopilot as the airplane started its turn to cross the fix that placed the sun directly into our face which affected our visibility. As I turned my head to get my sunshade; ATC asked if we were going to stop at 10;000 feet; we got as high as 10;300 the PF turned the autopilot off and went down to 10;000.  In this situation I think turning the autopilot on earlier would have helped. Also anticipating the sun and take steps earlier to mitigate the effects of the sun would have helped us to maintain better situational awareness.",,"Our departure SID was the ZZZZZX.  Our departure plan was for Runway YYR per the ATIS.  During taxiout our runway assignment was changed to Runway X with the same SID.  My First Officer ran the runway change checklist and briefed me on the changes to the SID departing Runway X.  During the climbout I called for the autopilot sometime prior to 10;000 feet.  There is a fix named ZZZZZ that has a crossing altitude of 10;000 or below.  Our automation level was LNAV/VNAV with the autopilot engaged.  Approaching 10;000 feet I noticed that the FMA went to VNAV PTH.  About that time; I also got a face full of morning sunrise.  It briefly made it hard to see and I had not deployed my sunshade or put on my sunglasses yet.  When my vision adjusted to the glare of the sun I noticed that the aircraft did not level at 10;000 feet.  It overshot the altitude by 300 feet.  I disengaged the autopilot and returned to 10;000 feet.  The Controller did query us on our altitude during the overshoot.  One other piece of useful information is that the aircraft was very light.  I'm wondering if the system was respecting a G-Load vs. an altitude because I have no other explanation as to why it did not level at 10;000 feet.  Factors that I feel contributed to this event were the runway change on the ground; high airport elevation; sunrise; fatigue and maybe our light weight.  Next time I will not accept the immediate line up and wait from ATC.  Instead I would re-brief the SID so that my situational awareness would be better.",,"Air carrier flight crew reported an altitude deviation during departure.",
1772029,202011,1801-2400,DEN.Airport,CO,,,,,,,,,,,,TRACON D01,Air Carrier,A320,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS; Localizer/Glideslope/ILS Runway 16R,Final Approach,Visual Approach; STAR TBARR ONE,Class B DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Communication Breakdown; Confusion; Training / Qualification,Party1 Flight Crew; Party2 Flight Crew,,1772029,,,,,,,,,,,,Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors,Human Factors,"ATC cleared us for a visual approach to Runway 16R into Denver after turning us on to a right base approximately 5 miles from MERYN intersection on the ILS 16R. After being cleared for the visual approach the First Officer (FO) selected the approach mode and a selected a slower speed. The FO was slow to turn towards MERYN and over shot the final approach course. I instructed to FO to turn immediately toward the runway and then back to the final approach course. The approach controller asked if we need a vector and I declined. The FO had previously briefed the ILS to 35R. During the approach briefing we discussed threats that included high elevation; an MEL that restricted RNAV approaches; and that we were tired. The flight was cleared to descend via the TBARR 1 RNAV Arrival with the Runway 16R transition. The transition ends at CLFFF intersection at 11;000' with a speed of 210 knots. ATC was informed that we could not accept an RNAV approach and we were told to expect a visual approach; which we backed up with the ILS approach. The flight was turned to a right base heading at 210 knots. While turning the FO requested a slower speed which ATC approved. ATC asked if we had the airport insight. When I replied that we had the runway insight we were cleared for the visual approach. The FO selected the approach mode. As the FO was selecting a slower speed I mentioned that she should turn toward MERYN intersection. She slowly selected a heading toward MERYN and over shot the final approach course. I think this was due to the angle in which the course was intercepted. I would suggest adding a discussion about accepting visual approaches to the approach briefing; as a possible threat.",,,,"Captain reported overshooting final approach course on a visual approach into Denver.",
1772104,202011,,,,,,,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,Air Conditioning and Pressurization Pack,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,,Physiological - Other; Distraction,,,1772104,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Flight Deck / Cabin / Aircraft Event Illness / Injury,,,Person Flight Attendant,In-flight,General None Reported / Taken,Aircraft,Aircraft,"Approximately 8 hours into our flight; my ears started to block. I swallowed to clear them; but it came back repeatedly. I spoke with 3 other flight attendants and they said they had the same symptoms. I called the cockpit and talked with the flight crew about the situation. They informed me that everything checked out all right. We were informed about a 'PAC' being 'out' during the Captain to crew; pre-flight briefing.  I questioned  flight crew if this had anything to do with our ears being blocked. Captain told me that the PAC that was out was like having a 'spare tire.' I questioned him because he informed the crew that the temperature in the cabin might be a problem. I asked him if the PAC situation had anything to do with air circulation or filtration; due to COVID transmittal. He said it was not going to affect the pressurization; air circulation or filtration. The ear blockage lasted for 15-20 minutes and didn't return the rest of the flight. Captain asked if we needed MedLink and we declined.",,,,"Flight Attendant reported having ear blockage problems during flight and questioned if it had to do with one Pack being 'out.'",
