 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1858937,202112,,,,,,0,,,,,,,,,,Air Carrier,No Aircraft,,,Part 121,,,,Other no aircraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Other / Unknown,,,,Communication Breakdown,Party1 Ground Personnel; Party2 Ground Personnel,,1858937,Hangar / Base,,Air Carrier,Other / Unknown,,,,Communication Breakdown,Party1 Ground Personnel; Party2 Ground Personnel,,1858935,Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Ground Personnel,Routine Inspection,General None Reported / Taken,Company Policy; Chart Or Publication; Human Factors; Procedure,Human Factors,"Around the last week of Month during our move from the west hangar to our new facility in the east side of the airport many pallets with un-serviceable back hold parts were loaded on trailer trucks without the proper dangerous goods documentation or undeclared; with the final destination of ZZZ1. They were loaded following instructions to do so by our leadership team. We were unaware of the present of Dangerous Goods in many or several of these pallets and were not instructed of the need to provide any Dangerous Goods documentation only to load the pallets onto the trailer trucks. We neither had the system to retrieve any information that would have alert us about the presence of these dangerous goods parts.",,"[Report narrative contained no additional information].",,"Air Carrier Ground Personnel reported notification of a Hazmat violation regarding the ground transport of Dangerous Goods pallets without required documentation.",
1859003,202111,,,,,,,,,,,,,,,Center ZZZ,Air Carrier,A319,,2,Part 121,IFR,Passenger,,Cruise,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,,,,1859003,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Attendant,In-flight,General Maintenance Action,Aircraft,Aircraft,"About mid way of flight; 3rd FA (Flight Attendant) called to report a 'Polish' abnormal odor mid to aft cabin.  Reported garbage bins had same odor. Perhaps 10 minutes later; she called again to report same issue. Fumes Report was completed. Upon arrival after engine shut down same FA called to report a fuel odor in the aft galley.  At that point I wrote it up and called Maintenance. Neither pilot ever smelled a thing. There were no complaints from any passenger about odors that was passed to me. Other FA's never reported noticing any odor to me. I asked specifically about severity and all 3 times [response was] 'it wasn't that bad; I can just smell something.' I have to trust crew members feedback so in the interest of safety and caution I wrote it up.",,,,"A319 Captain reported a Flight Attendant notified the flight crew on three occasions of fumes in the passenger cabin. Upon arrival Captain entered the discrepancy in the aircraft logbook.",
1859054,202112,0001-0600,ZZZ.Tower,US,,,50,,,VMC,,,,,,Tower ZZZ,Air Carrier,EMB ERJ 145 ER/LR,,2,Part 121,IFR,Passenger,,Final Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Landing,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,,,,1859054,,,,,,,,,,,,Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Wake Vortex Encounter,,,Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach; Flight Crew Took Evasive Action,Environment - Non Weather Related; Procedure,Environment - Non Weather Related,"About 50 feet from touchdown we encountered light to moderate wake turbulence from a B737 that had landed right before us on Runway XXR in ZZZ with little delay in separation. As a result; the left wing dipped down and I made the decision to execute a go around out of caution as we were low to the ground near ground effect with no room for error. Went around and circled back around for second approach and landed uneventfully and had plenty of fuel on board.",,,,"EMB-145 Captain reported executing a low altitude go-around at ZZZ after encountering wake turbulence from preceding B737.",
1859056,202112,0001-0600,ZZZ.ARTCC,US,,,,,,,,,,,,Center ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Cruise,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Communication Systems,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Line Check Airman/Captain,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1859056,,,,,,,,,,,,ATC Issue All Types; Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Air Traffic Control Provided Assistance; Flight Crew Overcame Equipment Problem,Aircraft; Environment - Non Weather Related; Human Factors,Environment - Non Weather Related,"While operating Aircraft X we received a 'Cell call' message on ACARS from our Dispatcher. The message informed us that we were NORDO and that we needed to contact center on Frequency X. In the 5 mins prior the radios were quiet. For the night in particular; we didn't find this to be that unusual because radio chatter had already been sporadic. Guard was tuned on VHF 2; however we turned it down due to unnecessary chatter earlier in the flight.As a procedure; guard should be tuned; and selected in VHF 2 with the volume turned up loud enough to be heard. If radio chatter becomes unnecessary and distracting then guard should be turned down for no longer than 5 minutes. This could alleviate any potential NORDO incidents in the future.",,,,"Air carrier Captain reported being NORDO and having 121.5 Guard frequency turned down because of unnecessary chatter.",
1859059,202111,0001-0600,,,,,0,,,,,,,,,,Air Carrier,Embraer Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Time Pressure,,,1859059,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural FAR,,,Person Ground Personnel; Person Gate Agent / CSR,Taxi; Routine Inspection,Flight Crew Returned To Gate; General Flight Cancelled / Delayed,Company Policy; Procedure; Human Factors,Procedure,"After pushback; station personnel notified us there might be Lithium batteries in a bag in the baggage compartment. At some point there was a communication breakdown between station personnel and a customer. A bag with Lithium batteries that didn't fit in the overhead was checked to baggage compartment. Some point after pushback this was brought to station personnel attention. We returned to gate; moved batteries to cabin; and continued without further issue.",,,,"Air Carrier Captain reported after pushback being notified of a passenger bag with Lithium Ion batteries was erroneously gate checked to cargo compartment. Aircraft returned to gate; moved bag to cabin; and subsequently continued without further issues.",
1859094,202111,1201-1800,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,Vectors,,N,N,Y,N,,Work Cards; Inspection; Testing,,,,,,,,,,,,,,,,,,Horizontal Stabilizer Trim Motor,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Lead Technician; Technician,Maintenance Airframe; Maintenance Powerplant,,,Human-Machine Interface; Workload; Training / Qualification; Time Pressure; Situational Awareness; Communication Breakdown,Party1 Maintenance; Party2 Other,,1859094,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural FAR,,N,Person Maintenance,Routine Inspection,General Maintenance Action,Human Factors; Procedure; Aircraft,Human Factors,"Aircraft X was in ZZZ for an RON (Remain Over Night). One of the cards assigned in the Bill of Work was Integrity Check Trimmable Horizontal Stabilizer Actuator (THSA) Ball Screw Shaft. During the inspection there were findings written up on Forms XXXXXX. Two of the items written up were 'Both THS actuator motors require replacement due to out of limit leaks'; and 'THSA lower claw stop rubber is deteriorated'. Both items were signed off by a supervisor; the leak as within limits; and the claw stop as 'cleaned rubber of discoloration; OK for service'. After these items were found to be signed off; they were written up again and repaired before the aircraft was returned to service.Signing off items by certain management individuals seems like it's becoming more commonplace; there is a lot of pressure that comes down from local upper management to the supervisors; to the point that it seems like it could be intimidation; the pressure then in turn comes down onto the crew chiefs and crew members. I have been in this station for a year now; and the pressure that I've seen come down on the crew members is dangerous; and can lead to larger problems. I feel that these items being signed off are in response to pressure from upper management due to extended out of service times.I feel that this has been going on for a long time; and will continue to happen unless there is outside influence to put an end to this.",,,,"Lead Technician reported a Maintenance Supervisor signed off aircraft discrepancies without actually doing the repair work.",
1859117,202112,0601-1200,ZZZ.ARTCC,US,,90,,36000,,VMC,,,Daylight,,,Center ZZZ,Corporate,Citationjet (C525/C526) - CJ I / II / III / IV,,1,Part 91,IFR,Ferry / Re-Positioning,,Descent,STAR ZZZZZ4,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Pressurization Control System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,Pilot Flying; Single Pilot,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Flight Instructor; Flight Crew Air Transport Pilot (ATP),Flight Crew Total 2650; Flight Crew Type 480,,Troubleshooting,,,1859117,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Clearance,,N,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Took Evasive Action; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Overcame Equipment Problem; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft,Aircraft,"Level at FL400 and given lower altitudes to descend to on the ZZZZZ4 arrival into ZZZ and given to cross ZZZZZ at 14;000 feet. While descending through 36;000 feet; the cabin altitude reached 10;000 feet and increasing. Airplane Master Warning came on with CAB ALT annunciator on the annunciator panel. Crew quickly donned oxygen mask and requested for a rapid descent to 10;000 feet for pressurization issues. ATC gave clearance to descent to 10;000 feet. As aircraft arrived to 10;000 feet and below; annunciator for CAB ALT went out and cabin altitude reflects current altitude. Continued visual to landing at ZZZ Runway XXL without further events.",,,,"CE-525 pilot reported a Cabin Alt warning resulting in a rapid descent and precautionary landing at destination airport.",
1859122,202112,1201-1800,ZZZ.Airport,US,,,100,,,,10,,Daylight,12000,,UNICOM ZZZ,Personal,Skylane 182/RG Turbo Skylane/RG,,1,Part 91,None,Personal,,Landing,Visual Approach,Class G ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal,Cirrus Vision SJ50,,1,Part 91,,,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Private; Flight Crew Instrument,Flight Crew Last 90 Days 30; Flight Crew Total 1576; Flight Crew Type 1400,,Situational Awareness,,,1859122,,,,,,,,,,,,Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Published Material / Policy,Horizontal 50; Vertical 100,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action; Flight Crew Executed Go Around / Missed Approach,Human Factors; Airport,Human Factors,"Flying from ZZZ1 to ZZZ; I Called 3-mile final Runway XX with no one on the runway ahead of me; or in the pattern. Aircraft Y; was parked on Taxiway XX for departure on [Runway] XX. I Called 1-mile final. When I was about 100 feet AGL; Aircraft Y announced departing [Runway] XX as he pulled onto Runway XX. I asked if he saw me on short final. He replied; 'yeah I see ya'. He entered Runway XX slightly ahead and almost directly below me. I executed a go-around and safely landed. No one landed between my go-around and subsequent landing. Aircraft Y had plenty of time to take off ahead of me after I called 3-mile final or could have waited 30 seconds and taken off after I landed. It seemed he intentionally waited until the last minute; and almost caused a mid-air. I reported the incident to the airport managers office.",,,,"C182 pilot reported ground conflict with another aircraft that entered the runway while reporter was on final approach to land at a non-towered airport.",
1859144,202112,0601-1200,,,,,,7000,,,,,,,,Center ZZZ,,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,1,Part 91,IFR,,,Cruise,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center ZZZ,Military,Small Aircraft; Low Wing; 1 Eng; Retractable Gear,,2,Part 91,VFR,Training,,Cruise,None,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Facility ZZZ.ARTCC,,Government,Enroute,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 5,,Distraction; Confusion; Communication Breakdown; Situational Awareness; Time Pressure; Troubleshooting; Human-Machine Interface,Party1 ATC; Party2 Other,,1859144,,,,,,,,,,,,ATC Issue All Types; Conflict NMAC; Deviation - Altitude Excursion From Assigned Altitude,,,Person Flight Crew; Person Air Traffic Control,In-flight,Air Traffic Control Provided Assistance; Air Traffic Control Issued Advisory / Alert,Human Factors; Aircraft,Human Factors,"Aircraft X was eastbound from ZZZ Approach level at 070. There was an aircraft squawking XYXY that was in a CA with Aircraft Y at 069 flying northeast and maneuvering. There was an aircraft nearby squawking a similar code (possibly XXXY) that was maneuvering as well. I issued the traffic to Aircraft X which was approximately 6 miles away and told the pilot that the aircraft is currently flying northeast. I also told him that I am not sure what instruction to give him to help him in the situation since the altitude is unverified and if I turned him right (which would put the aircraft behind the current flight path of the XYXY code) and then the other aircraft turned to the left; it would turn him right into the other aircraft. I then cleared the aircraft to maneuver vertically and horizontally as necessary to ensure he kept clear and instructed to remain at or above 032.Within the next couple of minutes; I updated Aircraft X on the traffic and that the targets are likely to merge and we needed to do something. Another aircraft tried checking on so I said to maintain radio silence and returned to Aircraft X to issue a traffic alert. I gave him the position of the aircraft in the traffic alert but no control instruction because I wasn't sure what the other aircraft was going to do since it was maneuvering laterally and vertically. At some point; the pilot informed me that he was climbing and I observed 074 in the data block. The targets merged with approximately 500 feet of separation. Once the aircraft was behind Aircraft X I informed him of the other aircraft's position and gave him discretion to return to 070 when he felt it was safe.I then called ZZZ Approach and asked if they were talking to an aircraft east of the field squawking XYXY to which they said that they weren't. Shortly thereafter; Approach used the landline to call and say that they were and I told my D Side that I wanted to talk to that aircraft and put them on me. A little bit of time went passed and they still hadn't put the aircraft on me so my D Side asked once again. Shortly thereafter Aircraft Y came on my frequency and I asked him if he was in the aircraft squawking XYXY. The rest of this portion isn't exact wording or everything that was said on frequency but I will give the gist of it. He told me no that it was his wingman.I explained to the pilot that he had just merged with Aircraft X at the IFR altitude of 070 and that I understand they are training but if they can accomplish their mission at VFR altitudes that would be better. He said that he knew that aircraft was there and they try and frequently change altitudes. I said that if this situation happens again and he knows he is going to get that close to another aircraft while he is talking to ATC; that he should tell the controller so we know what is happening. I explained that I was unable to tell the other aircraft how to avoid the collision because I didn't know what Aircraft Y was doing. Aircraft Y also didn't know that he was in my airspace even though he was talking to Approach and that he was ask them to transfer their flight to us next time.Due to the very pleasant and professional conversation that I was able to have with Aircraft Y on frequency after the occurrence; I do believe that he will take the steps that I mentioned of telling whatever controller he's talking to that he plans on coming extremely close to another aircraft so that we can safely resolve the situation. Due to the difference in air frame; Aircraft X had no chance of getting away from the situation if Aircraft Y hadn't seen Aircraft X for himself. If there is formation work occurring outside of ZZZ Approaches airspace on VFR aircraft in a normal IFR corridor; Center needs to be in communication with that formation. While this situation ended well; it did not need to develop into a traffic alert situation and could have easy been mitigated if any of the aforementioned suggestions would have been done.",,,,"Center Controller reported an NMAC when a VFR military trainer was at an IFR altitude and came close to an IFR aircraft.",
1859158,202112,1201-1800,ZZZ.Airport,US,,,,1200,,,,,,,,Tower ZZZ,Personal,Fighter,,2,Part 91,,,,Other VFR Traffic Pattern,None,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,Personal,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,1,Part 91,,,,Initial Approach,None,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Government,Local,Air Traffic Control Developmental,,,Confusion; Situational Awareness,,,1859158,,,,,,,,,,,,ATC Issue All Types; Conflict NMAC,,,Person Flight Crew; Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert; Air Traffic Control Provided Assistance; Air Traffic Control Issued New Clearance; Flight Crew Took Evasive Action,Procedure; Human Factors; Environment - Non Weather Related,Procedure,"Both planes were staying in the pattern. Aircraft Y requested Runway X and Aircraft X requested Y. Aircraft Y departed first and I put him in left traffic to avoid the departure of the Aircraft X; when Aircraft X departed I put him in right traffic at the time initially thinking if I put him in left traffic that he would quickly catch up to Aircraft Y and become an issue. I called traffic to the Aircraft X about Aircraft Y and he did not have him in sight and asked the order to the field when I told him he would be number 1 to the field with both aircraft about midfield downwind at this point and Aircraft X; 500 feet above Aircraft Y. I then called traffic to Aircraft Y about Aircraft X and he had him in sight. I gave Aircraft X clearance for the option at this point on Runway Y and then to give a little more spacing I told Aircraft Y to extend his downwind and that I would call his base for Runway X. As Aircraft X was descending and turning base he flew towards Aircraft Y who was extending downwind and Aircraft Y maneuvered to the left to avoid him and Aircraft X told me he was going around.  After the incident I talked to a fellow CPC and a Supervisor and found a few things I could have done better to have avoided that situation and to have dealt with the conflict as it was arising.For starters putting Aircraft X in left traffic would have been the better option rather than right which caused the planes to be going nose to nose towards each other. Also when Aircraft Y had traffic in sight I should have told him to maintain visual separation. I also should have changed the sequence and extended Aircraft X downwind while I let Aircraft Y make a short approach and come in #1 to keep Aircraft X on the outside of Aircraft Y's flight path. I also learned a little more about the characteristics of Aircraft X such as its speed in the pattern and how it descends and makes a much more rounded turn from downwind to final rather than squared turns to base and then again to final.",,,,"Tower Controller in training reported an NMAC between two aircraft in the traffic pattern.",
1859164,202112,1201-1800,ZZZ.TRACON,US,,,,1500,,,,,,,,TRACON ZZZ,,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,1,Part 91,IFR,,,Descent,Vectors,Class D ZZZ; Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Autopilot,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility ZZZ.TRACON,,Government,Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 10,,Time Pressure,,,1859164,,,,,,,,,,,,ATC Issue All Types; Aircraft Equipment Problem Less Severe; Deviation - Altitude Excursion From Assigned Altitude; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Ground Event / Encounter Loss Of Aircraft Control; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Air Traffic Control Provided Assistance; Flight Crew Returned To Clearance,Aircraft,Aircraft,"I was vectoring Aircraft X for a visual to ZZZ. I noticed them wandering from the assigned heading so I issued a turn. As I did that they responded they were having a problem with their autopilot. Very soon after it seemed they were losing control of the aircraft. They descended below the 030 MVA [Minimum Vectoring Altitude] and I issued a Low Altitude Alert. They responded they were a priority aircraft; with a malfunctioning autopilot. I turned on the EOVM [Emergency Obstruction Video Map] and I issued a heading to fly and altitude to maintain when able. I stopped departures at ZZZ1 as they were heading toward the departure corridor. I coordinated with ZZZ for the priority arrival. Aircraft X was able to get the aircraft under control eventually although they never climbed back to the MVA. I continued to issue vectors and eventually cleared them for an ODO [Opposite Direction Operations] arrival that was in line with their route to ZZZ. I was only able to get the minimum information available as the event was extremely time-critical and the pilot was nearly overwhelmed just trying to maintain control of the aircraft.",,,,"TRACON Controller reported an aircraft losing its autopilot equipment and descending below the MVA.",
1859172,202112,0601-1200,LGB.Airport,CA,,,0,,,Mixed,3,,Daylight,200,,Ground LGB,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 150; Flight Crew Type 8003,,Troubleshooting; Situational Awareness; Other / Unknown; Confusion; Communication Breakdown; Workload,Party1 Flight Crew; Party2 ATC,,1859172,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 240; Flight Crew Type 15000,,Situational Awareness; Other / Unknown; Confusion; Communication Breakdown; Troubleshooting; Workload,Party1 Flight Crew; Party2 Other,,1859178,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance; Ground Event / Encounter Other / Unknown; Ground Incursion Taxiway,,N,Person Air Traffic Control,Taxi,Air Traffic Control Issued Advisory / Alert,Airport; Weather; Human Factors; Environment - Non Weather Related; Chart Or Publication,Ambiguous,"Flight delayed four hours. Taxied uneventfully to Runway 30. ATC cleared us across 26L approach on Taxiway L and then instructed us to hold short of the Runway 30 ILS critical area. We crossed the 26L approach area safely and uneventfully. Then we expected to see the standard 'train tracks' taxiway markings for the ILS critical area. Never saw the taxiway markings. It was not painted on Taxiway L. We both also never saw signage for the ILS critical area. Upon reference to the [airport diagram]; we discovered that no ILS critical area is depicted there either. Additionally; there is no reference to the critical area in the airport pages. Apparently; however; we accidentally crossed it. ATC advised us of our deviation and allowed us to continue taxi to Runway 30. We departed uneventfully. Also; LGB Ground did not advise in the ATIS that ILS 30 critical area was active. If they had done that; we could have used briefing and a shared mental model prior to taxi to investigate its location.Our company should verify where the ILS 30 critical area is on Taxiway L. If the airport is not marking it; we should advise pilots through the airport pages where to stop when they are told to hold short of the Runway 30 ILS critical area. The airport should certainly put it in the ATIS if it truly is not marked. This way; pilots can share a mental model of what to accurately expect on taxi.",,"LGB Ground's instructions were to taxi to Runway 30 and hold short of the 26L approach area. We briefly stopped when we were given additional instructions to cross the 26L approach area and hold short of the Runway 30 ILS critical area. I taxied very slowly due to limited visibility. Upon crossing the 26L approach on Taxiway Lima; I noticed ILS critical area signage. I briefly looked at my chart and determined it was for 26L since Runway 30 was approximately 2;000 feet away. Seconds passed; and I realized Runway 30 had a displaced threshold. I stopped the aircraft. Simultaneously the Ground Controller informed us we had passed the ILS critical area.Our company should verify where the ILS 30 critical area is on Taxiway L. If the airport is not marking it; we should advise pilots through our airport pages where to stop when they are told to hold short of the Runway 30 ILS critical area. The airport should certainly put it in the ATIS if it truly is not marked. This way; pilots can share a mental model of what to accurately expect on taxi.",,"Air Carrier flight crew reported a taxiway incursion by crossing into the ILS Critical area without clearance at LGB airport. The pilots reported there are no markings on the taxiway; no reference on ATIS and no reference to hold short lines on the airport diagram. In addition; the pilots reported LGB Ground did not inform them the critical area was active.",
