 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
2136566,202406,,EIDW.Airport,FO,,,0,,,VMC,,,,,,Ground EIDW,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 198.72; Flight Crew Type 8880.88,,Situational Awareness,,,2136566,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Other / Unknown,,,Person Flight Crew,Taxi,General None Reported / Taken,Airport; Human Factors,Airport,"Taxiing out for departure in DUB to runway 28R we were told from taxiway holding point Neptune to proceed to runway 28R via N1 and line up and wait. We proceeded after the runway stop bars located immediately after N2 intersection were turned off. We continued via N and made the turn towards the runway end. I was surprised to find that other than a taxiway centerline there are no markings; no hold short markings; or runways identification as all have been covered up. Paint on the taxiway surface looks like it is being repainted. Other than our Nav Display there is no way to reference runway 28R (other than experience.) I double checked NOTAMs after takeoff and confirmed that there is no mention of this work in progress. Visibility was good but this could become problematic in reduced visibility. The only thing that I can come up with is the technical hold short point / markings are the red lights right after Neptune/ N2 intersection and that is considered the entry point to the runway for full length. Just an observation that caught us off guard since that is not what we are expecting to see. There was no painted taxiway painting alerting us to the fact that we were approaching the runway either right after N2 or closer to the runway.",,,,"Air carrier Captain reported a lack of airport signage and runway identification markings at EIDW/DUB as the taxiway was undergoing re-painting.",
2136762,202406,0601-1200,MYR.TRACON,SC,,,,800,,,,,,,,,FBO,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,2,Part 91,None,Training,,Initial Climb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Any Unknown or Unlisted Aircraft Manufacturer,,,Part 91,,,,Initial Approach,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Instructor; Pilot Not Flying,,,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,2136762,,,,,,,,,,,,Conflict NMAC,Vertical 200,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Human Factors,Human Factors,"I was at GGE with a student during a stage check. Student Pilot made all the appropriate radio calls; including a radio call that we were departing runway 23 at GGE. When on the departure leg; another aircraft crossed over the departure area of runway 23 at 1;000 MSL as we climbed from 500 MSL to 800 MSL. The Student Pilot and I determined we should level off because the incoming aircraft seemed unaware of our presence on the departure leg. I attempted to call the tail number several times before they responded. When they replied; I asked them if they had us in sight. They replied and asked for our location; to which I told him we were on the departure leg of 23; and we came within a few hundred feet of each other. He said he was in the downwind and was about to turn base. We never had sight of the aircraft; but our ADS-B traffic data showed the aircraft was within 200 feet above us.",,,,"Flight Instructor with student reported a NMAC with another light aircraft at GGE non-towered airport.",
2136842,202406,0601-1200,ZLC.ARTCC,UT,,,,,,,,,,,,Center ZLC,Fractional,Light Transport; Low Wing; 2 Turbojet Eng,,2,Part 91,IFR,Ferry / Re-Positioning,,Initial Approach,,Class D SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Fractional,Pilot Not Flying; Captain,Flight Crew Commercial,,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,2136842,,,,,,,,,,,,Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Flight Crew Took Evasive Action; Flight Crew Became Reoriented,Human Factors,Human Factors,"Crew had discussed arrival into Sun Valley. Crew referenced Company charts as well as FOQA DATA. CREW BUILT THE VISUAL RUNWAY 31.  Crew inserted a four nautical mile ring from CAKIR intersection. Pilot flying discussed the 340 heading after passing the four nautical mile distance to intercept the centerline of runway 31 once visual contact had been confirmed; pilot flying elected to deviate from course and fly closer to the hill to the east of centerline; I mentioned to the pilot flying that we were not on course; and that we should stay on course. Pilot flying asked if we were too close to the hill; to which I responded that we are not on the course which we had briefed to be on. Pilot flying stated he wanted to lineup with the center of the runway.  I mentioned to the pilot flying that if we stayed on the company designated procedure; we would have plenty of time to line up with the center of the runway. At that time; we received warning to which the pilot flying turned away from the mountain. We never were in any danger of being too close to the mountain. Landing was uneventful. I believe the Crew did a great job of identifying the procedures flying into Sun Valley. We had discussed their arrival as well as headings and altitudes. The pilot flying elected to deviate. After bringing it to his attention; he indicated he wanted to get lined up with a runway; causing the terrain advisory. I did mention to him several times what the procedure was however; he did not want to listen. I never felt in danger; thus; I did not take the airplane away from him; and it was better to ensure positive control of the airplane.",,,,"Business jet Captain reported receiving a low altitude terrain alert from ATC on approach to SUN. Landing was uneventful.",
2136860,202406,0601-1200,L30.TRACON,NV,,,,,,,,,,,,TRACON L30,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Descent,,Class E L30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Workload; Troubleshooting; Communication Breakdown; Situational Awareness; Time Pressure,Party1 Flight Crew; Party2 ATC,,2136860,Aircraft X,,Air Carrier,First Officer; Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Workload; Troubleshooting; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,2136681,ATC Issue All Types; Deviation - Altitude Crossing Restriction Not Met; Deviation - Altitude Undershoot; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,Flight Crew Requested ATC Assistance / Clarification,Chart Or Publication; Aircraft; Environment - Non Weather Related; Weather; Procedure; Human Factors,Procedure,"On approach to LAS speed restriction of 250kts was given. LA Center cleared us from FL300 to FL280; with pilots' discretion to FL 240. Runway 08R was selected due to favorable winds. LA Center cleared us then to descend via the RKSTR 3 arrival; runway 19L. Requests for runway 08R were denied. F/O (First Officer) was busy monitoring the descent and airspeed with speed brakes extended due to being high on descend profile; while I was busy in reprogramming the MCDU (Multipurpose Control Display Unit) for new runway; verifying approach and arrival; company engine failure procedure; landing distance assessment; ATC comm etc. As the airplane turned north from RKSTR to GROLL; I noticed how the descent path on my PFD (Primary Flight Display) changed and the altitude color of waypoint GROLL on my ND (Navigation Display) changed from magenta to amber. After double-checking the arrival; ATC was notified prior to crossing GROLL that the crossing restriction would not be able to be made. I assume that we crossed GROLL 700-500 feet high. ATC requested CA (Captain) to contact TRACON after landing.ATC kept us slow and high; and runway 08R was denied despite favorable winds for that runway. Runway change resulted in high workload. After switching runways in MCDU; aircraft automation initially indicated that all crossing restrictions would be made. Tailwinds encountered from RKSTR prevented the aircraft to cross GROLL at or below 11;000 feet. With the initial setup of runway 08R; crossing restriction of LEEEW (waypoint after RKSTR) would have been met. I estimate that ATC expected us to descend approximately 13;000 feet in 20NM by giving us runway 19L which is not possible in this aircraft at 250kts. Max flap 1 speed would require a speed of 225kts. A heavy aircraft cannot descend over 2000ft/min at 250kts; even with speed brakes. ATC was contacted late; due to high workload and last-minute indications by aircraft automation. ATC also needs to be reminded that runway changes require additional tasks such as landing distance evaluations etc. This arrival is not well designed and has confusing and unrealistic altitudes. On runway 19L/R transition waypoint JOVII has a crossing restriction of 10;000 feet while FELAA (next waypoint) shows a crossing altitude window between 11;000 and 8500 feet. If waypoint PEHTY is crossed at FL190 and the transition to 19L/R is flown; 8000 feet have to be lost in altitude in only 16.5NM at 250kts. ATC cannot expect unrealistic descend rates with speed restrictions of 250 kts.",,"Before departure from ZZZ; LAS ATIS was reporting landing runway as 26L. I loaded an arrival and approach to that runway on the ground at ZZZ. Approximately 45 minutes from arrival at LAS; ATIS was reporting runway 8R and 19L with winds with a direction of 050 and approximately 5 knots. The arrival section of the company pages reports that runway 19 is favored if coming from the north. Due to our arrival from the southeast and the tailwind on 19L; I reloaded the arrival for 8R. I reviewed the arrival and briefed the approach. Center assigned us to 250 kts and a descent to FL280 then pilot's discretion to FL240 (right in the middle of our first altitude constraint at STYYX of 220-260). We leveled off at FL240 prior to STYYX. After hearing a aircraft runway assignment of 19L; the captain requested runway 8R. The controller told us unable and to descend via the SID for 19L and immediately gave us a frequency change to Approach Control in the same transmission. We were nearing PEHTY (approx. 15 miles) when given the descent from FL240. The captain checked us in after he confirmed the new bottom altitude of 6000 feet. After the altitude was set; I started my descent in managed mode with the speed brake at half. I checked the first altitude constraint at PEHTY (14000-FL190) and saw that we would make it and retracted the speed brake momentarily. We updated the PERF Approach page for new ATIS with winds 090/7 (Still a tailwind for 19L). Of note; we passed PEHTY at approximately 18000 ft. PEHTY is a common point to all runway versions of the RKSTR3 arrival. Here is a good time to mention that the next altitude constraint after PEHTY is above 14000 feet if going to 8R and below 11000 feet if going to 19L (just 16 miles from PEHTY). After beginning the descent and flying toward PEHTY; I loaded the new runway and executed the flight plan. The aircraft began trying to descend at a rate that increased the speed beyond the 250 kt assigned speed from center. I noticed we changed from on glidepath to 5000 feet above the new path. As the aircraft nosed over; I redeployed the speed brake to half (as far as I could go without getting below VLS and close to a-PROT). As we were nearing PEHTY; altitude restriction ensured; I was feeling the initial aviate part of flying was cared for at the moment; I immediately moved to navigate to ensure we got everything done. As we turned toward RKSTR we were accomplishing the tasks of checking the new points on the arrival; doing a landing assessment and then accomplishing the descent checklist. As we turned again toward GROLL; we picked up a tailwind; and finished the checklist and gave the prepare call to the FAs. I asked the captain to load the Single Engine Missed Approach procedure for the new runway in the secondary flight plan while I reviewed it. After the navigating and communicating was done; I went back to aviate and noticed a short distance from GROLL we were not going to make it below 11000 feet. I told the captain to tell approach and he did immediately. Approach responded with a phone number for possible pilot deviation. We passed GROLL at 11800 feet descending 2000 feet per minute. It is important to point out that getting the descent approx. 15 miles from PEHTY and crossing PEHTY at 18000 ft gave the aircraft 31 miles to descend from FL240 to below 11;000 feet and 16.5 miles to descend from FL180 to 11000 feet. At 250 knots assigned and only half speed brakes available as well as a portion with a tailwind made this descent not likely at all. Due to some task saturation and an expectation that meeting the first altitude constraint would make the others possible; I did not recognize this until nearing GROLL. One small minor note. FELAA (three points beyond GROLL) has an altitude constraint of 11000-8500 feet. That is above the preceding two points altitude crossing restrictions and this may have lured me into a false sense of making all constraints. The remainder of the arrival and approach to landing went without incident. After the shutdown checklist the captain called the number provided; but I couldn't really hear much of the conversation aside from the question of why we wanted 8R and we should know LAS's traffic flows.The first link in the chain was the late 'expect runway 19L' assignment and clearance to descend for that new arrival runway assignment. At that point; it seems to me now; like it was too late to make GROLL below 11;000 feet. I think we were forgotten about here a bit until we asked for 8R; and instead of dealing with us we were handed off to approach. Approach control also didn't seem to notice our descent trajectory until we mentioned it to them nearing GROLL. That being said; our task saturation due to the rapid descent and our expectation that the first altitude restraint would keep us doing well before switching to other tasks were causal factors as well and delayed our noticing of the problem. We accomplished many mandatory tasks in a quick amount of time; but this also; resulted in our delay. Other factors include tailwinds leading to us favoring runway 8R over 19L and later restricting our descent to GROLL from RKSTR; airspeed limited to 250 kts well before STYYX; and altitude depiction at FELAA (11000-8500 feet) as opposed to the two previous points on RKSTR3 arrival (+/@10000 ft respectively). Finally; hi temps (37 degrees) and higher altitudes due to elevation at Vegas did not help us out either. I believe there are some suggestions for ATC in this; but it is not my place to talk to them as I have no expertise there. For us pilot types I can only say that instead of accomplishing all those tasks in what I think was a good order and manner and as a crew; I should have asked the captain to notify ATC that we were too rushed and maybe ask them for a timing vector to have more time to accomplish those essential tasks in order free up enough time to more fully evaluate the descent. It was just hard for us to recognize until we actually accomplished those steps. They were necessary. I believe there are some suggestions for ATC in this; but it is not my place to talk to them as I have no expertise there. For us pilot types I think that instead of accomplishing all those tasks in what I think was a good order and manner and as a crew; I should have asked the captain to notify ATC that we were too rushed and maybe ask them for a timing vector to have more time to accomplish those essential tasks in order free up enough time to more fully evaluate the descent. It was just hard for us to recognize until we actually accomplished those steps. They were necessary. Also; if we had reviewed all routing on the STAR before the descent; instead of the one we were predicting; maybe we would have recognized at the runway swap the differences in descent paths between 8R and 19L.",,"Air carrier flight crew reported they were unable to comply with a crossing restriction on the RKSTR 3 arrival into LAS airport. Flight crew cited a late runway change from ATC and aircraft performance limitations as contributing.",
2136861,202406,1801-2400,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Hydraulic System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Physiological - Other; Workload,,,2136861,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor; Flight Deck / Cabin / Aircraft Event Illness / Injury,,,Person Flight Crew,Routine Inspection; Aircraft In Service At Gate,General Work Refused; General Flight Cancelled / Delayed,Aircraft,Aircraft,"Boarded aircraft; smelled a strange odor. Preforming preflight duties; smell remained and eyes started to burn; among other symptoms of a fumes event. FAs (Flight Attendant) reported headache and eye irritation.  CA and FO immediately followed company protocol and removed crew from plane and escorted crew to hospital for testing. ZZZ Maintenance told us they didn't smell anything and were going to sign off the aircraft from what I wrote in the logbook. CA refused aircraft and went to get evaluated with crew. Cause: Hydraulic maintenance was performed on aircraft during the day and somehow the hydraulic fumes were in the cabin. Perhaps a better inspection of cabin and flight deck before allowing crew members on the plane after a maintenance issue like that.",,,,"Air carrier Captain reported a fumes event during preflight in which a logbook discrepancy was submitted. The entire crew was escorted to a hospital for medical evaluation.",
2136920,202406,1201-1800,ZZZ.ARTCC,US,,,,40000,,VMC,,,,,,Center ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Cruise,Visual Approach,,,,,,,,,,,,,,,,,,,,,,,,,Hydraulic System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 166.9; Flight Crew Type 679.73,,Troubleshooting,,,2136920,,,,,,,,,,,,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Flight Crew Landed in Emergency Condition,Human Factors; Aircraft,Aircraft,"Enroute at cruise altitude; Master Caution; Hyd system annunciation; and Eng 1 Low Pressure lights illuminated. CA/PM clarified duties that FO/PF was to remain flying and take ATC communications. CA then reviewed Non-Normal section of Flight Manual. FO selected Multi-Function Flight Display System page and pointed out Hydraulic Quantity A was at 18% and pressure was 2940. Crew ultimately completed Loss of System A non-normal; and conducted a visual approach to RWY XX at ZZZ. Upon vacating runway; requested visual inspection of aircraft by fire team and tow to gate by operations. Crew experienced no further issues and debriefed with MX personnel at the gate before deplaning and continuing on Pairing.",,,,"B-737 First Officer reported a partial loss of one hydraulic system during cruise flight. The flight landed and received a tow to the gate.",
2136951,202406,0601-1200,ZZZ.ARTCC,US,,,,43000,,VMC,,,Daylight,CLR,,Center ZZZ,,Embraer Legacy 450/500,,2,Part 91,IFR,,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,Cockpit Window,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Fractional,First Officer; Pilot Flying,,,,Troubleshooting; Situational Awareness,,,2136951,Aircraft X,Flight Deck,Fractional,Pilot Not Flying; First Officer,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Troubleshooting,,,2136952,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Diverted,Aircraft; Human Factors,Aircraft,"Right windshield cracked in cruise at FL430. Crew heard audible pop. Crew initiated a precautionary descent initially to FL180 then 10;000 ft. with ATC clearance and [requested priority handling] with ATC. Crew noted no issues with pressurization and executed the "impaired or cracked windshield" checklist and diverted to ZZZ without further incident. Following this; the company and passenger were briefed on the location of diversion.Audible pop and visual confirmation of cracks.",,"In cruise at FL430 crew heard an audible "pop" and the right windshield became spiderwebbed/cracked. Crew noticed an audible "pop" in cruise.Crew [requested priority handling] with ATC. Pressurization indications appeared normal. Crew executed a controlled decent to 10;000ft. Crew ran QRH un-annunciated procedure "imparied or cracked windshield checklist". Crew notified pax of diversion. Crew diverted to ZZZ without further incident.",,"Embraer-545 fractional pilot crew reported a cockpit window malfunction during cruise flight. The flight descended and diverted to an alternate airport.",
2136974,202406,1201-1800,ZZZ.Airport,US,,,0,,,,,Temperature - Extreme,Daylight,,,,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Air Conditioning and Pressurization Pack,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Dispatch,,2136974,,,,,,,,,,,,Aircraft Equipment Problem Critical; Flight Deck / Cabin / Aircraft Event Other / Unknown; Ground Event / Encounter Weather / Turbulence; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,Aircraft In Service At Gate,General Flight Cancelled / Delayed,Aircraft; Company Policy; Weather; Procedure; Human Factors,Procedure,"Aircraft assigned had a single pack. Previous crew had reported the inability to control cabin temperature and that the cabin was hot. Flight was scheduled to depart 90 degree ZZZ and go to 102 degree ZZZ1 through thunderstorms while limited to FL250 due to lack of pressurization. Rejected the aircraft and was assigned another.The airline places aircraft on schedule that should be pulled from service; hoping a crew will just take it. With limited temperature control; into 100 degree airports; and inability to fly over FL250 through thunderstorms up to FL600; the airline completely disregards passenger safety.",,,,"B-737 air carrier pilot reported a safety concern due to an inoperative air conditioning pack with excessive cabin temperatures. The pilot refused to fly the aircraft and was assigned another aircraft for the flight.",
2137019,202406,0001-0600,ROA.Airport,VA,,,,3700,,,,,,,,TRACON ROA,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Initial Approach,,Class C ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Workload; Confusion; Situational Awareness; Distraction,,,2137019,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Distraction; Workload; Situational Awareness; Confusion,,,2137670,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Automation Aircraft Terrain Warning; Person Flight Crew,,Flight Crew Became Reoriented; Flight Crew FLC complied w / Automation / Advisory,Procedure; Human Factors; Airspace Structure,Procedure,"During visual approach at ROA airport on RNAV  24 we got oral warning terrain Pull Up. After passing FAF HIBAN at 3700 feet; PM set ALT for MDA 3000 feet and then PF disconnected autopilot and continued to descend.  Right after; we got EGPWS (Enhanced Ground Proximity Warning System) warning Pull Up Terrain. PM complied with warning and started to climb; momentarily after warning disappeared. PF decided to continue the visual approach to landing. Due to good visual condition and safety of the flight. Landed safely on runway.Suggestion: Pay closer attention for vertical speed.",,"We were conducting a visual approach to Runway 24 at ROA backed up by the RNAV Y RWY 24 in Daytime VFR conditions. We were near (if not just past) the Final Approach Fix; at an altitude of about 3;500 to 4;000 feet MSL; descending at ~1;000-1;200 feet/minute with the autopilot off. I don't recall the exact speed; but it was likely between 170 and 190 kts. We were within ½ dot from the derived glideslope for the approach; specifically I believe we were approximately ¼ dot above glideslope when we got a "Terrain; Terrain; Pull Up" warning from the EGPWS (Enhanced Ground Proximity Warning System). I added power and increased the pitch to comply with the instructions; and the warning ceased. I then asked the Captain if we should perform a Go-Around; to which he replied that because we were in VMC and had visually cleared the source of the alert; we could continue with our approach. After ensuring we were clear of conflict with the terrain; I reduced the power back to an appropriate setting for the approach; and made the appropriate calls to configure the aircraft for the approach. Our aircraft was fully configured and back within the criteria for a stable approach as we passed through 1;000 feet above field elevation; and we landed on Runway 24 without any further incidentWhen we received the EGPWS alert; I believe we were in a Flaps 9; Gear Up; Spoilers Closed configuration with engines spooled above flight-idle. I personally believe that the cause of the EGPWS alert was the rapidly rising terrain found in the area near the FAF of the approach; which could have been enough to trigger the EGPWS despite a normal sink rate for the phase of flight; being within ½ dot from the glideslope; and above the minimum altitude for that segment of the approach.Suggestion: Along with alerting other pilots of the possibility of EGPWS alerts due to rising terrain; perhaps conduct and publish research on ideal sink rates along this approach to avoid EGPWS alerts.",,"An air carrier flight crew conducting a visual approach received a Ground Proximity Warning even though they were slightly above glideslope of the RNAV approach. Crew complied with warning and landed uneventfully.",
2137022,202406,0001-0600,ZZZ.Airport,US,,,0,,,,,,Night,,,Tower ZZZ,Air Carrier,Regional Jet 900 (CRJ900),,2,Part 121,IFR,Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wheels/Tires/Brakes,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Workload; Situational Awareness; Distraction; Confusion; Troubleshooting,,,2137022,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Workload; Troubleshooting; Distraction; Confusion; Situational Awareness,,,2137024,Aircraft Equipment Problem Critical,,,Person Flight Crew,,Aircraft Aircraft Damaged; Flight Crew Overcame Equipment Problem; Flight Crew Rejected Takeoff; Flight Crew Returned To Gate; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft,Aircraft,"The preflight inspection was normal and routine and indicated nothing out of the ordinary. We taxied to runway XXR in ZZZ and did the appropriate checklists with nothing out of the ordinary. Eventually we were cleared for takeoff and I set the thrust as normal. Around the 80 knots call we felt a slight drag feeling as if I had my toes on the brakes. I double checked my feet were only on the bottom of the pedals; and that the thrust levers were in the correct position and all was normal. Around 100 knots the airspeed stopped increasing and I noticed we weren't really gaining airspeed; and wasting precious runway trying to get to V1 and Vr. Within a second we received a A/SKID OUTBD caution message as well as a spoiler fault message. I called for a reject and the captain took over control and slowed the plane MX. We taxied to the gate and started the deplaning process. During that the ground crew came onboard and showed us a picture of the left main outboard tire had popped and looked as if it had skidded down the runway. We do not believe the tire popped before the indication; rather a result of the wheel locking and skidding it caused the tire to pop. The captain called ground to notify they should do a runway inspection due to possible debris. Mx arrived and completed all necessary paperwork before we left the plane.",,"The flight began normally as expected. No abnormal indications were observed between pushback and clearance for take off. The FO was Pilot flying for this leg. We were cleared for takeoff on runway XXR; the FO set thrust and we began the takeoff roll. Around 80 knots call I felt the aircraft stuttering/ lagging. I looked over to see if the FO was on the brakes and also the engine instruments and the thrust lever to verify anything out of the normal. The aircraft continued to accelerate abnormally and the take off was rejected subsequently following was an A/SKID OUTBD caution message. And a SPLR fault status message. We cleared the runway set the brake made a PA and ran the QRH. Next I contacted maintenance control and explained to the controller what happened and how the aircraft was grabbing on take off. MX instructed us to return to gate and meet us there. When we parked we deplaned and ground personal showed us a picture of the LH outboard tire blown out. We contacted ground to notify tower of our blown tire in case a runway inspection was needed. Mx came and grounded the Aircraft and we left after all required paper work and procedures were completed.Cause: Investigate the root cause. We believe one of the tires was inadvertently locking up on us on the take off roll. We could clearly feel the aircraft hesitating.Suggestion: Have Mx look into these reported issues of pilots setting and unsetting the parking brake and the pressure getting trapped. I think this incident serves a good opportunity for some Mx related issues. We don't know still clearly what happened to us.",,"A flight crew reported a rejected takeoff due to loss of airspeed resulting from main gear malfunction and blown tire.",
2137025,202406,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,Tower ZZZ,Air Carrier,EMB ERJ 145 ER/LR,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,Nosewheel Steering,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Situational Awareness,,,2137025,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Situational Awareness,,,2137020,Aircraft Equipment Problem Critical; Ground Event / Encounter Loss Of Aircraft Control,,,Person Flight Crew,In-flight,Flight Crew Rejected Takeoff,Aircraft; Human Factors,Aircraft,"During takeoff from runway XXL. At 100 knots; i encounter difficulties maintaining  center line; due to noise gear over controlling. I rejected takeoff at 100 knots. And return back to the gate and deplane;  obviously; coordination was done with MX control and dispatcher.  During taxi back to the gate; was also unusual. tiller was late to respond to a turn to  either direction; and when it does turn. Nose gear will turn violently to either direction.For reference only: V1 was 128 knots and Vr was 128 knots.; V2 was 138",,"Nose wheel steering seemed to be over controlling during taxi; though safe to taxi. During takeoff roll; the effect became more pronounced; captain was pilot flying and rejected the takeoff at 100 kias.  Aircraft returned to gate without further incident and the issue reported to maintenance.",,"Embraer 145 air carrier crew reported nose gear steering malfunction during takeoff roll. The Captain rejected the takeoff and returned to the gate with similar steering malfunctions during taxi.",
