 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
2255832,202506,,,,,,0,,,,,,,,,,Air Carrier,B767-300 and 300 ER,,,Part 121,,,,Parked,,,,,,,Scheduled Maintenance,Inspection; Repair,,,,,,,,,,,,,,,,,,Window,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Repair Facility,Door Area,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,Communication Breakdown; Training / Qualification,Party1 Maintenance; Party2 Maintenance,,2255832,,,,,,,,,,,,Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,N,Person Maintenance,Routine Inspection,Aircraft Aircraft Damaged; General Maintenance Action,Aircraft; Human Factors,Human Factors,"We were tasked with replacing the window shade on the left side and the emergency door. After completing the initial installation of the window shade; we realized it was not properly fitted. Based on this observation; we opted to follow an alternative installation method outlined in the Aircraft Maintenance Manual (AMM); which required the removal of the emergency door.We began the process by deactivating the slide; following the correct procedures as outlined. Partway through the task; we paused to double-check our progress and ensure that the work was being completed thoroughly and correctly.Recognizing our limited familiarity with this particular system; we contacted our lead for further guidance. After explaining the situation; our lead instructed us to halt the current procedure and begin reactivating the slide.During the reactivation process; we heard a loud engaging sound. Concerned that the slide may have deployed; I immediately went outside to check. Upon not seeing the slide deployed externally; we assumed the sound we heard was the system engaging itself back into the armed position.However; after proceeding downstairs to de-pin the slide bottles; we discovered that the emergency door slide had actually dropped. After verifying that the slide had not deployed; we followed protocol and promptly notified the appropriate personnel.It was only after this incident that we were informed that certain open logs; such as this one; are often deferred due to the extensive nature of the procedure; which may not be suitable for a simple overnight maintenance check.One suggestion I would offer moving forward is to establish clearer communication between management and the maintenance team regarding which open write-ups can be deferred. This would help prevent similar incidents and ensure that tasks undertaken during short maintenance windows are appropriate for the time and resources available.",,,,"B767 Technician discovered the escape slide dropped during an overnight maintenance check; repair of window shade; and removal of emergency door.",
2255841,202506,1801-2400,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,,Part 121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Door,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,Fatigue; Troubleshooting,,,2255841,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,N,Person Maintenance,Aircraft In Service At Gate,General Maintenance Action,Human Factors,Human Factors,"I was assigned to Aircraft X which was a late arrival Flight ABCD from ZZZ1. This aircraft was due in at XA:16 AND GOING OUT AT XF:25 with a Routine Overnight (RON) and 2 Priority 1 MEL's. I was gathering the info and parts to address this ACFT when I received a phone call on my cell from the Crew chief informing me they had added a second Acft to my workload and I needed to get on it asap as the plan was to move it to a remote parking area. This was a Periodic Service Check (PSC) and when I arrived at the Acft; only one of the crew chiefs was working the acft; he was oiling #2 engine. I forgot the gate code as they had just been changed. When I went inside to get new gate codes I informed the crew chiefs that not enough people assigned to the check and received the ZZZ standard answer "we don't have anyone else" I stated then defer the check and heard the standard laughter. I assumed the Crew Chief (CC) working with me had the basic operating weight (BOW) and went by what I was told it was a PS check. I went onto the ACFT TO DO A QUICK WALK THRU as the acft was being moved shortly. The tug was in place as well as one of the move crew in the cockpit. Cause: On my quick walk; thru I observed the crew OXY at 1330 psi; 2 rolls of paper were required; tray table at row 4 was taped up. This was an effort to see what supplies and equipment were needed at the remote location to accomplish the check. On the way forward I decided to take a peek at one of the door assist bottles to see if I needed to drag a nitrogen cart with me. That's when I blew the slide.  I thought the door was disarmed but the handle jumped as soon as I started to move the handle. I closed the handle but too late as I heard the slide deploy. The repair required a slide change; bottle change; the door assist bottle was ok and remained charged. I was tired on top of this as my mother was having dialysis and had collapsed and was rushed to the ER earlier in the day. I was running on little rest. This was an accident / mistake on my part. Suggestions: The crew chiefs need to give briefings as required; don't rush the mechanics because of lack of planning. It is a very rare thing at ZZZ for the crew chiefs to say no. The work load is extremely large most nights and we are under staffed. It is left up to the mechanics to find spotters or help if needed in most cases. I informed the union on several occasions that it was just a matter of time before something happened at ZZZ.",,,,"Air carrier Technician reported an inadvertent escape slide deployment while checking an armed aircraft door during a routine overnight check.",
2255881,202506,0601-1200,DSM.Airport,IA,,,,2400,,VMC,10,,Daylight,5000,,TRACON DSM,Air Carrier,Medium Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,,Final Approach,Visual Approach,Class C DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAV: Unpiloted Aerial Vehicle,,1,,,,,,,Class C DSM,,,,,,,,,,,,,,,,,,,,Aircraft / UAS; Airport / Aerodrome / Heliport,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Flight Instructor,Flight Crew Last 90 Days 182; Flight Crew Total 5787; Flight Crew Type 1878,,,,,2255881,,,,,,,,,,,,Airspace Violation All Types; Conflict NMAC; Deviation / Discrepancy - Procedural Unauthorized Flight Operations (UAS); Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Automation Aircraft Other Automation; Person Passenger,In-flight,Flight Crew Took Evasive Action,Human Factors,Human Factors,"Descending into DSM; cleared visual approach to RWY 31. Approach then called out VFR traffic about left 11 o'clock low; (can't remember the range; but I think around 5 miles) not talking to approach so they suggested we 'square off' our approach to avoid; which we did. We picked up the traffic on TCAS; about 1000' below at 10-11. Approach continued to advise us of the traffic at around 2100-2200'. We made the assumption it was a light aircraft or similar and actively searched for it but never saw it. We continued our descent and intercepted final. The TCAS target moved back to 11 o'clock and the altitude difference kept shrinking as we turned and we disengaged the autopilot and stopped our descent on the approach; leveling off around 2400 or 2500'. It almost seemed like it was trying to intercept us. After the TCAS display showed it moving behind; we resumed descent on the visual approach; which required a steeper than normal descent. After parking; while the passengers were disembarking; one told the FO they had seen 'a red drone' off the left side. If the passengers saw this; I think that would qualify as a Near Midair Collision. Amazing a drone would be operating at the FAF at or near FAF altitude.Cause: Some kind of aircraft operated in an approach corridor which caused a close encounter with our IFR arriving aircraftATC; equipment and pilots all functioned as they should have to prevent a collision.",,,,"Air carrier Captain reported tracking a target on TCAS during final approach without making visual contact. After landing a passenger mentioned seeing a UAS pass the aircraft.",
2255895,202506,1201-1800,ZZZ.Airport,US,,,0,,,VMC,10,,Daylight,,,Tower ZZZ,FBO,Skyhawk 172/Cutlass 172,,1,Part 91,VFR,Training,,Landing,None,,,,,,,,,,,,,,,,,,,,,,,,,Wheels/Tires/Brakes,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Pilot Not Flying; Instructor,Flight Crew Instrument; Flight Crew Flight Instructor; Flight Crew Commercial,Flight Crew Last 90 Days 200; Flight Crew Total 800; Flight Crew Type 775,,Training / Qualification; Troubleshooting; Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,2255895,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Loss Of Aircraft Control,,,Person Flight Crew,Taxi,Flight Crew Took Evasive Action; General Maintenance Action,Aircraft; Human Factors,Human Factors,"Normal landing from a Instrument Approach - ZZZ RNAV XX. After passing minimums and continuing the approach; student (Pilot Flying) continued the approach to land. Airspeed was 70 KIAS at 200' AGL; had excessive energy due to power not being reduced on transition. Floated on flare for 400' down the runway and touched down with no excessive G's. After touchdown; student was trying to exit 1 taxiway and locked up both brakes. While trying to input right rudder and brakes at the same time; excessive force were put into the right brake causing the right tire to puncture. Instructor (Pilot Monitoring) then took controls to deflect the control surfaces to ensure prop strike from happening; and was able to evacuate the runway; but was unable to cross the hold short line. Instructor (Pilot Flying) then contacted the Tower to advise unable to exit to 1 taxiway and continued to shut down the airplane. Airplane was shut down and resting outside of runway boundary and was safely towed by maintenance to the hangar.",,,,"C172 instructor reported a tire failure after landing and exiting the runway when the student applied excessive pressure to the rudder pedals and locked up the brakes. The instructor took control and the aircraft stopped on the taxiway and was towed to the hangar.",
2255901,202506,1801-2400,ZZZ.Airport,US,,,0,,,,20,,Daylight,,,CTAF ZZZ,Personal,PA-46 Malibu/Malibu Mirage/Malibu Matrix,,1,Part 91,None,Personal,,Landing,Visual Approach,,,,,,,,,,,,,,,,,,,,,,,,,Main Gear Tire,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,,,,2255901,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Ground Event / Encounter Loss Of Aircraft Control,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Regained Aircraft Control,Aircraft,Aircraft,"On landing; the aircraft began to pull to the right. Corrected deviation with opposite rudder and break and the aircraft vibrated as it slowed. Aircraft disabled on runway due to flat tire. Broadcast announcement on CTAF of disabled aircraft; attempted to contact FSS; the FBO or airport manager and then contacted ZZZ approach to advise of disabled aircraft. Received a call advising of NOTAM and inquiry about aircraft. Called to advise aircraft removed from the runway at XA08.",,,,"PA-46 Malibu pilot reported a flat tire during landing; resulting in a disabled aircraft on the runway at a non-towered airport.",
2255904,202506,0001-0600,ZZZ.Airport,US,,,1000,,,VMC,,,Daylight,,,Tower ZZZ,Personal,Amateur/Home Built/Experimental,,1,Part 91,VFR,Personal,,Takeoff / Launch,Direct,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Main Rotor Blade,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Captain; Single Pilot,Flight Crew Private; Flight Crew Instrument,Flight Crew Last 90 Days 5.5; Flight Crew Total 577.5; Flight Crew Type 41.3,,Workload; Time Pressure; Situational Awareness,,,2255904,,,,,,,,,,,,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action; Flight Crew Returned To Departure Airport; Flight Crew Landed in Emergency Condition,Aircraft,Aircraft,"I'm a pilot of an AutoGyro Cavalon gyroplane; which is certified under the primary type category. On this flight we took off with no doors; and retained the hardware to mount the doors in the hangar. On the day of the incident; ATIS was reporting clear VMC conditions; with approximately 11-kt wind down the runway. While we were getting fuel I observed Aircraft Y rocking its wings on takeoff at about 200 feet; which suggested that there may be more turbulence farther above the runway. Before the flight; we picked up 12 gallons of fuel; did a final safety walk around the aircraft; taxied to the run-up; did our run-up checks - everything was normal - and then we were cleared to the runway for takeoff and a right downwind departure.Once I was aligned with the runway; I set the rotor brake selector switch to flight; brought the engine up to approximately 2000 RPM; and started to pre-rotate the main rotor; slowly advancing the engine power to keep the engine above 2000 RPM. When the rotor reached 200 RPM; I let go of the pre-rotator button; slowly pulled the cycling full aft and slowly advanced the throttle to approximately 4700 RPM. Once the nose started to lift I released pressure on the cyclic; brought the throttle to max; and let the aircraft keep accelerating till it started to fly. I then kept the aircraft close to the runway until it reached approximately 70 kt. and started to climb away from the runway. On the climb-out I remember significant side gusts entering the cabin but I kept the nose aligned with the yaw string on the windshield.Shortly before turning upwind to crosswind we heard a pop sound but all aircraft indications still looked good. We started to turn crosswind and elected to continue flying the pattern and monitor the engine. At the time I thought the pop was associated with a gust. Once we reached down wind at approximately 1000 feet we heard a second louder pop sound and then the whole aircraft began to shake violently. I immediately turned to the runway and [requested priority handling]. My first concern was that there was a failure in the rotor head but after I realized that the aircraft still responded to my cyclic inputs I felt relieved. Once I realized we were going to make the runway; I glanced at engine indications and saw that my engine RPM dropped to 0 and the vibrations damped down a bit. At 600 feet; I ran a mental trade between landing in the grass (no need for steep turns at low altitude; no possibility of colliding with an aircraft on takeoff) and runway (smoother surface in case of a bounced landing / less possibility of rollover and rotor impact; especially since I'm landing with an 11-kt tailwind) but once I heard the Tower clear the runway for me I picked the runway. At 200 feet I was confident I was going to make the runway so I started my turn to line up with it - I did have to slip a bit to correct for the crosswind from the north. We did end up touching down smoothly - ironically probably my smoothest gyrocopter landing to date.Once we stopped I tried to put on the rotor brake but realized that my main rotor was still spinning. Furthermore; I didn't know what damage the rotor may have sustained in flight and if its critical shaft modes have shifted due to the incident - causing us to vibrate and pitch over as it was spinning down. I made sure that I and my passenger stayed buckled in until that rotor came to a complete stop. At this point my passenger also reported smelling smoke so I had to stay alert for a possible fire and come up with a plan how to escape under the spinning rotors if the fire was detected. Throughout this period Tower was trying to communicate with me and directed ground crew to assist but because I was worried it wasn't over yet; I couldn't pay attention to all of the questions. Thankfully there was no fire; the rotors took about 5 minutes to stop and we were able to exit the aircraft.Once on the ground we saw that we were missing one of the composite blades on our propeller. It appeared to delaminate at the flange interface - the metallic flange is still there but all the fibers ripped off. The lost blade was installed just a few months prior because the original blade was discovered with a nick on the leading edge. The engine cowling and the tail was also covered in orange coolant from our aircraft. The ground crew also reported that a gray sweater fell out of the aircraft and landed on the runway during the initial climb-out. The sweater was initially lodged behind the seat and likely blew out during one of the side gusts during the climb-out. The ground crew at ZZZ got approval to relocate the gyrocopter off the runway. When we got back to the hangar and opened the engine cowling; we also saw that the rubber hoses connecting the carbonator and turbo to the engine got separated during the engine vibration. Thus; the vibration likely undid a bunch of hoses in the engine bay; killing the engine; and reduced the vibration.","Reporter stated the failure appears to be a manufacturing defect in the composite propeller.",,,"AutoGyro Cavalon pilot reported a composite propeller blade failed and separated in flight and subsequently the engine died. The reporter landed safely at the departure airport.",
2255915,202506,0601-1200,ZZZ.Airport,US,,,0,,,VMC,10,,Daylight,25000,,CTAF ZZZ,FBO,Skyhawk 172/Cutlass 172,,1,Part 91,VFR,Training,,Landing,Direct,,,,,,,,,,,,,,,,,,,,,,,,,Main Gear Tire,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Pilot Not Flying; Instructor,Flight Crew Flight Instructor; Flight Crew Instrument,Flight Crew Last 90 Days 150; Flight Crew Total 1045; Flight Crew Type 1000,,Situational Awareness; Training / Qualification,,,2255915,,,,,,,,,,,,Aircraft Equipment Problem Critical; Ground Event / Encounter Loss Of Aircraft Control; Ground Excursion Runway,,,Person Flight Crew,In-flight,General None Reported / Taken,Aircraft; Human Factors,Aircraft,"Flying with student and practicing short field performance landings. 4th landing of the lesson; all prior landings had been within standards and safe; student was not riding the breaks. Inbound to ZZZ from ZZZ1 winds reported calm we entered 45 to the left downwind for RWY XX. After one landing we did a full stop and changed to RWY XY for me lightly favorable winds. We continued the lesson on RWY XY. Downwind for RWY XY; incoming traffic made an initial call for left base XY so we did a right 360 for spacing as we were the only traffic in the pattern. Re-entered the downwind and continued descent and configuration. Student was holding appropriate descent and airspeed for the short field landing. We touched down aligned with centerline and at appropriate airspeed (68 mph); no slamming or porpoising. Upon landing the aircraft started to slew towards the left. My feet were on the pedals; both myself and the student began to apply right rudder and right brake to correct the leftward motion. The aircraft continued to the left of centerline before exiting the runway and stopping in the grass. Neither myself or the student was harmed; upon exiting we saw the tire was flat and skid marks on the runway where the tire started to dig into the pavement. Upon visual inspection there was no exterior damage and no prop strike.",,,,"C172 Flight Instructor reported a tire failure on landing during a training flight; resulting in a runway excursion. The pilots evacuated and there was no damage to the aircraft.",
2255930,202506,1201-1800,GAI.Airport,MD,,,1000,,,VMC,,,Daylight,,,CTAF GAI,FBO,Small Aircraft; Low Wing; 1 Eng; Retractable Gear,,1,Part 91,VFR,Training,,Final Approach; Climb,Visual Approach; Direct,Class G GAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTAF GAI,,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,1,,,,,Final Approach; Climb,,Class G GAI,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Check Pilot; Instructor,Flight Crew Commercial; Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 100; Flight Crew Total 1760,,Situational Awareness; Communication Breakdown; Training / Qualification,Party1 Flight Crew; Party2 Flight Crew,,2255930,,,,,,,,,,,,Conflict Ground Conflict; Critical; Conflict NMAC; Deviation / Discrepancy - Procedural Published Material / Policy,Vertical 150,,Person Flight Crew,In-flight,General None Reported / Taken,Airspace Structure; Human Factors,Human Factors,"I was the MEI in Aircraft X on a training flight; conducting an RNAV A circling approach at a busy; uncontrolled training airport. We extended our downwind leg to allow spacing behind a jet on final. While turning final; a small aircraft pilot--who had reportedly 'had us in sight'--called and asked to go missed. I misunderstood; assuming he was on the ground referring to a void time; and replied: 'Negative; short final; simulating single engine landing.'Shortly after; the small aircraft cut inside our base; flying above us without establishing proper radio communication or visual coordination. the runway was still occupied; so we initiated a go-around. During the upwind; I identified the small aircraft directly above us--he had crossed without separation; failed to side-step; and violated standard traffic pattern procedures.This resulted in a near mid-air collision. The other aircraft did not apply proper see-and-avoid techniques or fly a predictable pattern. I'm submitting this report to emphasize the critical importance of flying standard patterns; maintaining clear communication; and respecting traffic on final--especially in a high-density VFR environment.",,,,"GA Flight Instructor reported a near miss with another aircraft in the traffic pattern at GAI non-towered airport on a training flight. Reportedly; the other aircraft did not fly a standard traffic pattern and created the traffic conflict.",
2255935,202506,0601-1200,,,180,9,,300,,VMC,10,,Daylight,,,,Corporate,Air Tractor Undifferentiated or Other Model,,1,Part 137,None,Agriculture,,Other Spraying,,,,,,,,,,,,,,,,,,,,,,,,,,Reciprocating Engine Assembly,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Contracted Service,Pilot Flying; Single Pilot,Flight Crew Commercial,Flight Crew Last 90 Days 56.9; Flight Crew Total 1078.8; Flight Crew Type 67,,,,,2255935,,,,,,,,,,,,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Flight Crew Landed in Emergency Condition,Aircraft,Aircraft,"I was finishing spraying and had a loss of power. I had a good pasture below that was clear and as the engine was not making power and I didn't want to overfly homes or the city I decided to land the aircraft in the field. The landing went well. No damage to the aircraft or property. I spoke with the farmer and he was glad I had landed safely and was very kind and understanding of the situation. Cause of the incident is unknown at this time.",,,,"AT-400 pilot reported engine failure requiring an off airport landing.",
2255945,202506,0601-1200,ZZZ.ARTCC,US,070,30,,25000,,VMC,,,Daylight,,,Center ZZZ,Corporate,Beechcraft / Beech Aircraft Corp Undifferentiated or Other Model,,2,Part 91,IFR,Passenger,,Descent,Direct,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Horizontal Stabilizer Trim,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,Captain,,Flight Crew Last 90 Days 60; Flight Crew Total 5000; Flight Crew Type 1700,,,,,2255945,Aircraft X,Flight Deck,Corporate,First Officer,Flight Crew Multiengine; Flight Crew Commercial,Flight Crew Last 90 Days 15; Flight Crew Total 1120; Flight Crew Type 15,,,,,2255938,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Aircraft,Aircraft,"Flight control malfunction where the autopilot got stuck in nose down trim. Once disengaged the trim was also frozen in place. During the descent the controls were fairly light to control because of where the trim locked. But were unclear of how hard the pitch forces would be once leveling off or changing speed. ATC seemed very concerned about whether or not we should declare an emergency. We did not since we were still in positive control.",,"During descent we experienced nose down pitch trim issue; resulting in it being stuck in a nose down attitude. An uneventful landing was made into ZZZ ils XXR",,"BE30 flight crew reported landing safely after experiencing a frozen pitch trim issue.",
2255968,202506,,1B2.Airport,MA,,0,0,,,VMC,Wind; 20,,Daylight,,,UNICOM 1B2,Personal,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,1,Part 91,VFR,Personal,,Takeoff / Launch,Direct,Class E 1B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Flight Instructor; Other COM SEL SES,Flight Crew Last 90 Days 50; Flight Crew Total 7500; Flight Crew Type 250,,Communication Breakdown,Party1 Flight Crew; Party2 Ground Personnel,,2255968,,,,,,,,,,,,Conflict Ground Conflict; Critical; Ground Incursion Runway,Horizontal 100; Vertical 40,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Human Factors,Human Factors,"On Day 0 at XA30z; after announcing intentions to takeoff runway 21 on the CTAF at Katama Airpark and having accelerated to ~5 knots below takeoff speed a golf cart entered runway 21 from the left side headed same direction (from the high-speed or ninety-degree intersecting taxiway). With enough airspeed I elected to liftoff; accelerate in ground effect and cleared the golf cart by ~40 feet. Once safely airborne I made an attempt to contact the driver on CTAF but was unsuccessful. I also attempted to contact the airport manager after safely on the ground following the flight but was equally unsuccessful; will reattempt.",,,,"Light aircraft pilot reported clearing a golf cart by about 40 feet after it drove onto the runway just before he took off at 1B2 airport.",
2255975,202506,1801-2400,ILM.Airport,NC,,,,800,,VMC,Haze / Smoke; 8,,Dusk,,,TRACON ILM,FBO,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,1,Part 91,VFR,Ferry / Re-Positioning,,Final Approach,Visual Approach,Class D ILM,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON ILM,FBO,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,,Part 91,VFR,Ferry / Re-Positioning,,Final Approach,,Class D ILM,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Pilot Flying; Single Pilot,Flight Crew Commercial; Flight Crew Flight Instructor,Flight Crew Last 90 Days 80; Flight Crew Total 750; Flight Crew Type 400,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,2255975,,,,,,,,,,,,Conflict NMAC,Horizontal 200; Vertical 500,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance,Human Factors,Human Factors,"There was a moment of confusion when coming in to land and I got a phone number to call. Approach told me to keep my speed up and go straight in 17. Me and my coworker were both cleared to land by tower. He took off first and I assumed he was on the ground already. Turns out he was coming in slower than I thought. I saw his beacon light but the haze made him look like a stationary tower.Tower told me to turn slightly left to avoid him; without cancelling either of our landing clearances. So i essentially cut him off. Neither of us even realized we were close to each other and tower didn't give either of us directions until I was right under him. They told him to go around and had me call approach.",,,,"Light aircraft pilot reported an NMAC on final approach to ILM when he misunderstood his clearance and cut off another light aircraft.",
2255985,202506,0601-1200,NEW.Airport,LA,,,0,,,,Hot weather/Density Altit; 10,,Daylight,25000,,Tower NEW,Personal,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,1,Part 91,IFR,Personal,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Commercial,Flight Crew Last 90 Days 12; Flight Crew Total 1700; Flight Crew Type 1500,,Situational Awareness,,,2255985,,,,,,,,,,,,Ground Event / Encounter Loss Of Aircraft Control; Ground Excursion Runway,,,Person Flight Crew,In-flight,Flight Crew Rejected Takeoff,Weather; Human Factors,Ambiguous,"This event was an aborted takeoff around XAam on Day 0 from RWY 36R at NEW Lakefront Airport in New Orleans. Rwy 36R is 3697 ft long.Winds were checked immediately before engine start; and ATIS Oscar reported (if I remember correctly) about 110@4; which would have been a negligible headwind.After runup; when cleared for takeoff; Tower advised winds were around 160@ 4 or 6. I'm not sure of the exact winds. This would have been a small tailwind. I accepted the takeoff clearance for runway 36R. My mistake number one. I could have either declined the clearance or requested take off from the longer 6879 ft runway 36L or 18R. The next issue was density altitude. Takeoff was scheduled for 8am. Weather had first been checked about an hour before; and temperature was about 84F.  While KNEW ASOS does state Density Altitude; ATIS does not. My mistake number two is that I did not call ASOS to verify Density Altitude; which I believe was about 1800 ft.During the takeoff roll; the airplane seemed to accelerate much more slowly than normal.  At the runway midpoint intersection; airspeed showed under 45 kts.  Rotation speed is 66 kts.  I decided to abort the takeoff. Mistake number three is that I waited too long to make that decision and came to a stop in the grass about 30 ft beyond the end of the runway.I taxied back to the runup area; and the Tower told me to wait for the fire truck; which I did. We inspected the airplane; and I saw no damage. Engine run up was normal. I advised Tower that I was ready to takeoff; and Tower offered the longer runway; which sounded like a wonderful idea. Took off from rwy 18R and had an uneventful flight to ZZZ; landed; and then flew back home to NEW.I believe the airplane's lackluster performance was an effect of the higher than normal density altitude. Using the longer 6879 ft runway would have been such an easy solution.",,,,"Light aircraft pilot reported running off the end of the runway after rejecting the takeoff because of slower than normal acceleration; probably due to high density altitude.",
